NodeID	ClusterNumber
12044	2
12045	0
12046	2
12047	1
12048	2
12049	1
12050	2
12051	2
12052	2
12053	2
12054	1
12055	2
12056	1
12057	1
12058	2
12059	1
12060	2
12061	2
12062	1
12063	1
12064	2
12065	0
12066	1
12067	0
12068	0
12069	0
12070	2
12071	1
12072	1
12073	1
12074	0
12075	0
12076	1
12077	0
12078	1
12079	0
12080	2
12081	0
12082	1
12083	2
12084	2
12085	1
12086	1
12087	2
12088	2
12089	1
12090	1
12091	1
12092	2
12093	1
12094	1
12095	2
12096	1
12097	2
12098	2
12099	0
12100	0
12101	1
12102	0
12103	1
12104	0
12105	1
12106	2
12107	1
12108	1
12109	1
12110	2
12111	0
12112	1
12113	0
12114	2
12115	1
12116	1
12117	0
12118	1
12119	1
12120	1
12121	2
12122	1
12123	0
12124	2
12125	1
12126	0
12127	2
12128	2
12129	2
12130	1
12131	1
12132	0
12133	0
12134	0
12135	2
12136	0
12137	0
12138	0
12139	2
12140	0
12141	2
12142	1
12143	1
12144	0
12145	2
12146	0
12147	1
12148	1
12149	2
12150	1
12151	1
12152	1
12153	1
12154	0
12155	0
12156	2
12157	0
12158	2
12159	1
12160	1
12161	2
12162	1
12163	1
12164	2
12165	2
12166	2
12167	2
12168	2
12169	0
12170	0
12171	1
12172	1
12173	2
12174	2
12175	2
12176	0
12177	2
12178	0
12179	2
12180	2
12181	1
12182	0
12183	2
12184	1
12185	2
12186	0
12187	1
12188	1
12189	1
12190	0
12191	1
12192	0
12193	1
12194	1
12195	2
12196	0
12197	1
12198	2
12199	1
12200	1
12201	1
12202	1
12203	2
12204	0
12205	2
12206	1
12207	1
12208	0
12209	2
12210	2
12211	1
12212	2
12213	2
12214	1
12215	1
12216	1
12217	2
12218	0
12219	0
12220	2
12221	1
12222	0
12223	2
12224	1
12225	2
12226	2
12227	1
12228	1
12229	1
12230	1
12231	0
12232	0
12233	1
12234	0
12235	1
12236	1
12237	2
12238	2
12239	1
12240	0
12241	2
12242	1
12243	1
12244	2
12245	0
12246	1
12247	0
12248	1
12249	1
12250	2
12251	2
12252	1
12253	0
12254	2
12255	2
12256	1
12257	2
12258	1
12259	0
12260	1
12261	0
12262	2
12263	2
12264	1
12265	2
12266	1
12267	1
12268	1
12269	1
12270	2
12271	2
12272	2
12273	1
12274	1
12275	2
12276	1
12277	1
12278	1
12279	2
12280	1
12281	1
12282	1
12283	1
12284	1
12285	0
12286	1
12287	0
12288	2
12289	0
12290	0
12291	2
12292	2
12293	1
12294	0
12295	2
12296	2
12297	2
12298	0
12299	0
12300	1
12301	2
12302	2
12303	1
12304	2
12305	2
12306	2
12307	1
12308	1
12309	0
12310	2
12311	2
12312	1
12313	2
12314	1
12315	0
12316	1
12317	2
12318	1
12319	2
12320	1
12321	1
12322	1
12323	2
12324	1
12325	1
12326	1
12327	2
12328	1
12329	0
12330	2
12331	0
12332	2
12333	1
12334	2
12335	0
12336	0
12337	0
12338	0
12339	1
12340	1
12341	2
12342	2
12343	0
12344	0
12345	0
12346	2
12347	1
12348	1
12349	1
12350	1
12351	0
12352	1
12353	2
12354	0
12355	2
12356	0
12357	0
12358	1
12359	0
12360	0
12361	2
12362	0
12363	2
12364	2
12365	1
12366	0
12367	2
12368	0
12369	0
12370	0
12371	2
12372	0
12373	2
12374	2
12375	2
12376	2
12377	1
12378	0
12379	0
12380	0
12381	2
12382	1
12383	2
12384	2
12385	1
12386	2
12387	2
12388	1
12389	0
12390	1
12391	0
12392	0
12393	1
12394	2
12395	1
12396	1
12397	0
12398	1
12399	2
12400	2
12401	2
12402	1
12403	0
12404	1
12405	1
12406	1
12407	1
12408	0
12409	0
12410	2
12411	1
12412	1
12413	2
12414	1
12415	1
12416	0
12417	1
12418	2
12419	2
12420	1
12421	0
12422	1
12423	0
12424	0
12425	1
12426	0
12427	1
12428	1
12429	2
12430	0
12431	1
12432	1
12433	0
12434	2
12435	1
12436	1
12437	1
12438	0
12439	2
12440	1
12441	0
12442	1
12443	0
12444	2
12445	1
12446	1
12447	2
12448	2
12449	0
12450	2
12451	2
12452	2
12453	2
12454	0
12455	2
12456	1
12457	2
12458	2
12459	1
12460	0
12461	0
12462	2
12463	2
12464	1
12465	0
12466	2
12467	2
12468	2
12469	1
12470	0
12471	1
12472	2
12473	1
12474	2
12475	1
12476	0
12477	2
12478	2
12479	1
12480	1
12481	0
12482	1
12483	2
12484	1
12485	1
12486	0
12487	1
12488	0
12489	2
12490	2
12491	1
12492	2
12493	0
12494	0
12495	1
12496	2
12497	2
12498	0
12499	0
12500	2
12501	1
12502	0
12503	1
12504	2
12505	0
12506	2
12507	1
12508	0
12509	2
12510	2
12511	0
12512	1
12513	1
12514	2
12515	2
12516	0
12517	1
12518	0
12519	0
12520	1
12521	1
12522	1
12523	2
12524	1
12525	0
12526	1
12527	2
12528	2
12529	2
12530	1
12531	0
12532	0
12533	1
12534	1
12535	0
12536	2
12537	1
12538	0
12539	1
12540	0
12541	1
12542	0
12543	2
12544	2
12545	0
12546	1
12547	2
12548	0
12549	1
12550	2
12551	2
12552	1
12553	1
12554	0
12555	2
12556	1
12557	2
12558	1
12559	0
12560	0
12561	1
12562	1
12563	1
12564	2
12565	1
12566	1
12567	2
12568	2
12569	1
12570	2
12571	2
12572	2
12573	1
12574	2
12575	1
12576	2
12577	2
12578	1
12579	1
12580	2
12581	0
12582	2
12583	1
12584	2
12585	0
12586	2
12587	2
12588	0
12589	2
12590	1
12591	0
12592	2
12593	1
12594	2
12595	2
12596	1
12597	0
12598	2
12599	0
12600	1
12601	2
12602	2
12603	1
12604	1
12605	1
12606	2
12607	2
12608	1
12609	0
12610	2
12611	0
12612	2
12613	2
12614	1
12615	0
12616	0
12617	2
12618	1
12619	1
12620	1
12621	0
12622	2
12623	0
12624	1
12625	2
12626	1
12627	0
12628	2
12629	1
12630	1
12631	1
12632	2
12633	1
12634	1
12635	1
12636	1
12637	2
12638	2
12639	2
12640	2
12641	1
12642	1
12643	1
12644	2
12645	2
12646	1
12647	0
12648	1
12649	1
12650	0
12651	0
12652	2
12653	0
12654	0
12655	1
12656	0
12657	1
12658	2
12659	1
12660	2
12661	1
12662	0
12663	2
12664	1
12665	0
12666	2
12667	1
12668	0
12669	0
12670	2
12671	2
12672	1
12673	1
12674	2
12675	2
12676	0
12677	2
12678	1
12679	2
12680	2
12681	2
12682	1
12683	2
12684	2
12685	1
12686	1
12687	0
12688	0
12689	0
12690	2
12691	0
12692	2
12693	1
12694	0
12695	1
12696	0
12697	2
12698	2
12699	1
12700	1
12701	0
12702	0
12703	1
12704	2
12705	0
12706	2
12707	1
12708	0
12709	2
12710	0
12711	2
12712	2
12713	1
12714	2
12715	2
12716	2
12717	2
12718	2
12719	1
12720	1
12721	2
12722	1
12723	2
12724	2
12725	1
12726	1
12727	1
12728	0
12729	1
12730	0
12731	2
12732	0
12733	2
12734	1
12735	0
12736	0
12737	0
12738	1
12739	1
12740	2
12741	2
12742	1
12743	0
12744	2
12745	0
12746	1
12747	0
12748	0
12749	1
12750	1
12751	2
12752	0
12753	1
12754	1
12755	0
12756	1
12757	0
12758	1
12759	0
12760	2
12761	1
12762	0
12763	0
12764	2
12765	2
12766	0
12767	1
12768	1
12769	0
12770	1
12771	2
12772	1
12773	1
12774	1
12775	1
12776	0
12777	1
12778	0
12779	0
12780	0
12781	2
12782	2
12783	1
12784	2
12785	0
12786	1
12787	2
12788	1
12789	2
12790	1
12791	0
12792	2
12793	1
12794	2
12795	2
12796	0
12797	2
12798	2
12799	1
12800	2
12801	2
12802	0
12803	0
12804	0
12805	1
12806	0
12807	1
12808	2
12809	2
12810	1
12811	1
12812	1
12813	2
12814	1
12815	2
12816	2
12817	1
12818	1
12819	1
12820	2
12821	2
12822	0
12823	0
12824	1
12825	2
12826	2
12827	0
12828	1
12829	1
12830	2
12831	0
12832	0
12833	2
12834	1
12835	2
12836	1
12837	0
12838	1
12839	2
12840	1
12841	0
12842	1
12843	2
12844	2
12845	2
12846	0
12847	0
12848	0
12849	2
12850	0
12851	2
12852	0
12853	2
12854	1
12855	0
12856	0
12857	2
12858	2
12859	2
12860	2
12861	2
12862	0
12863	0
12864	2
12865	2
12866	2
12867	1
12868	2
12869	1
12870	0
12871	2
12872	1
12873	1
12874	0
12875	2
12876	1
12877	0
12878	2
12879	2
12880	0
12881	0
12882	2
12883	1
12884	2
12885	2
12886	0
12887	1
12888	0
12889	2
12890	0
12891	0
12892	2
12893	2
12894	0
12895	0
12896	2
12897	2
12898	0
12899	1
12900	1
12901	0
12902	2
12903	2
12904	2
12905	1
12906	1
12907	0
12908	0
12909	2
12910	0
12911	2
12912	2
12913	0
12914	1
12915	0
12916	1
12917	2
12918	1
12919	2
12920	0
12921	0
12922	0
12923	0
12924	0
12925	2
12926	2
12927	0
12928	1
12929	0
12930	2
12931	2
12932	2
12933	2
12934	0
12935	2
12936	1
12937	0
12938	1
12939	2
12940	1
12941	2
12942	1
12943	2
12944	1
12945	1
12946	2
12947	2
12948	0
12949	1
12950	1
12951	2
12952	2
12953	0
12954	0
12955	0
12956	1
12957	0
12958	2
12959	2
12960	2
12961	0
12962	2
12963	2
12964	2
12965	1
12966	0
12967	1
12968	1
12969	2
12970	2
12971	1
12972	2
12973	1
12974	2
12975	1
12976	2
12977	1
12978	2
12979	2
12980	0
12981	1
12982	0
12983	1
12984	0
12985	0
12986	0
12987	1
12988	0
12989	1
12990	1
12991	2
12992	0
12993	1
12994	2
12995	1
12996	2
12997	0
12998	1
12999	2
13000	2
13001	1
13002	2
13003	2
13004	2
13005	2
13006	0
13007	0
13008	2
13009	0
13010	2
13011	2
13012	2
13013	1
13014	2
13015	0
13016	1
13017	0
13018	2
13019	2
13020	0
13021	1
13022	2
13023	0
13024	1
13025	2
13026	0
13027	0
13028	0
13029	0
13030	1
13031	2
13032	0
13033	0
13034	2
13035	0
13036	0
13037	1
13038	2
13039	1
13040	0
13041	1
13042	1
13043	0
13044	2
13045	2
13046	1
13047	1
13048	1
13049	1
13050	0
13051	1
13052	2
13053	2
13054	0
13055	1
13056	2
13057	2
13058	1
13059	2
13060	0
13061	1
13062	0
13063	2
13064	1
13065	0
13066	1
13067	2
13068	0
13069	1
13070	1
13071	1
13072	1
13073	2
13074	2
13075	2
13076	1
13077	2
13078	1
13079	0
13080	0
13081	1
13082	2
13083	0
13084	0
13085	2
13086	2
13087	1
13088	1
13089	1
13090	0
13091	2
13092	0
13093	1
13094	1
13095	0
13096	2
13097	1
13098	1
13099	2
13100	2
13101	0
13102	1
13103	0
13104	2
13105	1
13106	1
13107	0
13108	1
13109	0
13110	0
13111	1
13112	1
13113	1
13114	1
13115	2
13116	0
13117	0
13118	2
13119	1
13120	2
13121	2
13122	0
13123	1
13124	0
13125	2
13126	0
13127	1
13128	0
13129	1
13130	0
13131	0
13132	1
13133	0
13134	0
13135	2
13136	2
13137	1
13138	2
13139	2
13140	2
13141	1
13142	2
13143	1
13144	0
13145	1
13146	1
13147	0
13148	1
13149	0
13150	1
13151	0
13152	2
13153	0
13154	0
13155	2
13156	0
13157	0
13158	2
13159	2
13160	1
13161	2
13162	1
13163	2
13164	0
13165	0
13166	1
13167	2
13168	0
13169	2
13170	2
13171	0
13172	2
13173	2
13174	2
13175	0
13176	2
13177	2
13178	2
13179	2
13180	2
13181	2
13182	0
13183	2
13184	0
13185	2
13186	1
13187	0
13188	1
13189	0
13190	2
13191	2
13192	2
13193	1
13194	1
13195	2
13196	1
13197	1
13198	2
13199	0
13200	2
13201	1
13202	2
13203	0
13204	2
13205	2
13206	1
13207	2
13208	0
13209	1
13210	2
13211	0
13212	1
13213	2
13214	0
13215	1
13216	2
13217	2
13218	1
13219	0
13220	2
13221	2
13222	1
13223	1
13224	0
13225	0
13226	1
13227	0
13228	2
13229	0
13230	1
13231	2
13232	2
13233	1
13234	0
13235	1
13236	1
13237	1
13238	2
13239	1
13240	0
13241	2
13242	1
13243	2
13244	0
13245	2
13246	2
13247	2
13248	2
13249	0
13250	1
13251	1
13252	1
13253	1
13254	1
13255	1
13256	1
13257	2
13258	2
13259	1
13260	2
13261	2
13262	0
13263	1
13264	2
13265	1
13266	1
13267	1
13268	2
13269	1
13270	1
13271	0
13272	2
13273	1
13274	2
13275	1
13276	0
13277	1
13278	0
13279	0
13280	0
13281	2
13282	0
13283	2
13284	2
13285	2
13286	0
13287	2
13288	0
13289	1
13290	2
13291	2
13292	0
13293	0
13294	2
13295	1
13296	1
13297	2
13298	2
13299	1
13300	2
13301	0
13302	1
13303	1
13304	1
13305	2
13306	2
13307	1
13308	0
13309	2
13310	2
13311	1
13312	1
13313	0
13314	0
13315	1
13316	0
13317	2
13318	2
13319	0
13320	0
13321	2
13322	2
13323	0
13324	1
13325	1
13326	0
13327	1
13328	0
13329	2
13330	2
13331	1
13332	2
13333	0
13334	1
13335	1
13336	2
13337	0
13338	2
13339	0
13340	1
13341	0
13342	1
13343	0
13344	2
13345	2
13346	0
13347	2
13348	2
13349	1
13350	2
13351	2
13352	2
13353	1
13354	0
13355	1
13356	1
13357	2
13358	0
13359	1
13360	0
13361	1
13362	1
13363	1
13364	1
13365	0
13366	0
13367	0
13368	1
13369	2
13370	0
13371	2
13372	1
13373	1
13374	0
13375	1
13376	2
13377	1
13378	0
13379	1
13380	2
13381	0
13382	0
13383	0
13384	1
13385	1
13386	1
13387	1
13388	0
13389	1
13390	1
13391	1
13392	1
13393	1
13394	0
13395	0
13396	1
13397	2
13398	1
13399	1
13400	0
13401	0
13402	0
13403	1
13404	1
13405	2
13406	2
13407	1
13408	1
13409	0
13410	2
13411	0
13412	2
13413	2
13414	2
13415	2
13416	0
13417	1
13418	2
13419	2
13420	1
13421	1
13422	0
13423	0
13424	0
13425	0
13426	1
13427	1
13428	2
13429	0
13430	0
13431	0
13432	1
13433	0
13434	1
13435	1
13436	0
13437	1
13438	0
13439	1
13440	2
13441	1
13442	1
13443	0
13444	2
13445	2
13446	2
13447	1
13448	1
13449	0
13450	0
13451	2
13452	2
13453	1
13454	2
13455	2
13456	2
13457	2
13458	2
13459	1
13460	2
13461	1
13462	1
13463	2
13464	1
13465	0
13466	2
13467	1
13468	2
13469	1
13470	2
13471	0
13472	2
13473	0
13474	2
13475	2
13476	2
13477	2
13478	2
13479	1
13480	1
13481	2
13482	1
13483	1
13484	0
13485	0
13486	2
13487	1
13488	2
13489	0
13490	2
13491	0
13492	0
13493	2
13494	2
13495	1
13496	0
13497	0
13498	1
13499	0
13500	2
13501	1
13502	1
13503	1
13504	2
13505	0
13506	0
13507	2
13508	2
13509	1
13510	2
13511	2
13512	2
13513	2
13514	1
13515	1
13516	0
13517	2
13518	2
13519	0
13520	0
13521	0
13522	1
13523	1
13524	0
13525	1
13526	0
13527	2
13528	0
13529	1
13530	1
13531	1
13532	1
13533	1
13534	1
13535	0
13536	0
13537	1
13538	1
13539	0
13540	1
13541	2
13542	2
13543	1
13544	0
13545	1
13546	2
13547	2
13548	1
13549	0
13550	2
13551	2
13552	2
13553	0
13554	0
13555	0
13556	1
13557	1
13558	0
13559	2
13560	1
13561	1
13562	0
13563	2
13564	2
13565	1
13566	1
13567	2
13568	1
13569	2
13570	0
13571	2
13572	2
13573	2
13574	2
13575	2
13576	0
13577	2
13578	1
13579	1
13580	1
13581	2
13582	0
13583	1
13584	2
13585	2
13586	1
13587	1
13588	1
13589	1
13590	2
13591	1
13592	1
13593	0
13594	1
13595	0
13596	1
13597	1
13598	1
13599	1
13600	2
13601	2
13602	1
13603	1
13604	1
13605	1
13606	1
13607	0
13608	2
13609	2
13610	1
13611	0
13612	0
13613	1
13614	1
13615	1
13616	2
13617	1
13618	1
13619	1
13620	0
13621	2
13622	1
13623	2
13624	1
13625	2
13626	1
13627	0
13628	0
13629	2
13630	0
13631	2
13632	1
13633	2
13634	2
13635	0
13636	0
13637	2
13638	1
13639	1
13640	0
13641	1
13642	2
13643	1
13644	1
13645	2
13646	1
13647	0
13648	2
13649	1
13650	2
13651	1
13652	1
13653	1
13654	1
13655	2
13656	2
13657	1
13658	0
13659	2
13660	0
13661	0
13662	2
13663	1
13664	1
13665	2
13666	0
13667	0
13668	2
13669	1
13670	0
13671	0
13672	1
13673	0
13674	2
13675	1
13676	2
13677	1
13678	1
13679	0
13680	1
13681	0
13682	2
13683	1
13684	2
13685	0
13686	2
13687	2
13688	0
13689	0
13690	1
13691	1
13692	1
13693	2
13694	2
13695	2
13696	0
13697	0
13698	1
13699	2
13700	1
13701	1
13702	0
13703	0
13704	0
13705	2
13706	1
13707	1
13708	2
13709	0
13710	1
13711	2
13712	1
13713	0
13714	0
13715	1
13716	2
13717	1
13718	1
13719	0
13720	1
13721	0
13722	2
13723	1
13724	0
13725	0
13726	0
13727	0
13728	0
13729	0
13730	2
13731	1
13732	0
13733	0
13734	1
13735	0
13736	1
13737	0
13738	1
13739	1
13740	0
13741	1
13742	1
13743	2
13744	1
13745	1
13746	1
13747	2
13748	1
13749	2
13750	2
13751	1
13752	2
13753	2
13754	0
13755	1
13756	2
13757	2
13758	2
13759	0
13760	2
13761	0
13762	2
13763	0
13764	0
13765	2
13766	2
13767	2
13768	2
13769	0
13770	1
13771	2
13772	2
13773	0
13774	1
13775	2
13776	0
13777	0
13778	0
13779	0
13780	1
13781	0
13782	2
13783	0
13784	1
13785	0
13786	0
13787	0
13788	2
13789	2
13790	2
13791	0
13792	2
13793	1
13794	0
13795	1
13796	2
13797	1
13798	1
13799	1
13800	2
13801	2
13802	0
13803	2
13804	2
13805	0
13806	2
13807	1
13808	1
13809	1
13810	2
13811	1
13812	1
13813	0
13814	2
13815	2
13816	1
13817	0
13818	1
13819	1
13820	1
13821	1
13822	2
13823	0
13824	1
13825	0
13826	1
13827	2
13828	0
13829	1
13830	2
13831	0
13832	1
13833	2
13834	1
13835	2
13836	0
13837	0
13838	0
13839	1
13840	1
13841	2
13842	1
13843	1
13844	1
13845	1
13846	1
13847	1
13848	1
13849	2
13850	1
13851	2
13852	2
13853	2
13854	2
13855	1
13856	1
13857	1
13858	2
13859	2
13860	2
13861	0
13862	0
13863	1
13864	2
13865	2
13866	2
13867	2
13868	1
13869	1
13870	0
13871	2
13872	2
13873	2
13874	1
13875	0
13876	0
13877	1
13878	1
13879	0
13880	1
13881	1
13882	1
13883	0
13884	0
13885	1
13886	0
13887	2
13888	2
13889	0
13890	2
13891	2
13892	1
13893	0
13894	0
13895	2
13896	1
13897	2
13898	2
13899	1
13900	1
13901	1
13902	0
13903	1
13904	1
13905	1
13906	2
13907	2
13908	1
13909	1
13910	1
13911	0
13912	0
13913	1
13914	1
13915	2
13916	1
13917	2
13918	1
13919	1
13920	1
13921	1
13922	1
13923	0
13924	1
13925	2
13926	0
13927	0
13928	1
13929	2
13930	2
13931	0
13932	1
13933	1
13934	2
13935	0
13936	2
13937	0
13938	0
13939	2
13940	1
13941	2
13942	2
13943	1
13944	1
13945	1
13946	2
13947	0
13948	2
13949	0
13950	1
13951	2
13952	2
13953	1
13954	0
13955	0
13956	2
13957	0
13958	2
13959	2
13960	1
13961	1
13962	2
13963	1
13964	2
13965	1
13966	1
13967	1
13968	0
13969	0
13970	2
13971	1
13972	2
13973	1
13974	0
13975	0
13976	0
13977	1
13978	0
13979	0
13980	2
13981	2
13982	2
13983	2
13984	1
13985	1
13986	1
13987	1
13988	1
13989	0
13990	0
13991	2
13992	1
13993	2
13994	1
13995	0
13996	2
13997	0
13998	0
13999	1
14000	2
14001	1
14002	2
14003	1
14004	2
14005	2
14006	1
14007	2
14008	0
14009	2
14010	1
14011	0
14012	0
14013	2
14014	2
14015	1
14016	0
14017	1
14018	0
14019	2
14020	1
14021	2
14022	0
14023	0
14024	1
14025	1
14026	1
14027	0
14028	2
14029	0
14030	2
14031	1
14032	0
14033	1
14034	2
14035	0
14036	0
14037	0
14038	0
14039	0
14040	0
14041	2
14042	0
14043	0
14044	2
14045	2
14046	2
14047	2
14048	2
14049	1
14050	1
14051	2
14052	1
14053	0
14054	0
14055	2
14056	2
14057	2
14058	2
14059	1
14060	2
14061	1
14062	0
14063	1
14064	1
14065	1
14066	0
14067	1
14068	0
14069	1
14070	2
14071	2
14072	0
14073	2
14074	2
14075	1
14076	1
14077	2
14078	2
14079	1
14080	0
14081	2
14082	1
14083	1
14084	1
14085	2
14086	2
14087	1
14088	0
14089	0
14090	1
14091	0
14092	1
14093	2
14094	1
14095	0
14096	1
14097	2
14098	0
14099	0
14100	0
14101	1
14102	2
14103	1
14104	2
14105	1
14106	0
14107	2
14108	1
14109	1
14110	2
14111	0
14112	1
14113	0
14114	1
14115	0
14116	0
14117	0
14118	0
14119	1
14120	1
14121	2
14122	1
14123	0
14124	0
14125	1
14126	2
14127	1
14128	1
14129	1
14130	2
14131	1
14132	2
14133	1
14134	2
14135	1
14136	2
14137	0
14138	2
14139	1
14140	2
14141	2
14142	2
14143	1
14144	2
14145	1
14146	1
14147	1
14148	0
14149	0
14150	2
14151	2
14152	2
14153	1
14154	0
14155	2
14156	2
14157	2
14158	1
14159	1
14160	2
14161	1
14162	2
14163	0
14164	1
14165	2
14166	2
14167	1
14168	2
14169	0
14170	1
14171	1
14172	1
14173	0
14174	2
14175	1
14176	1
14177	1
14178	2
14179	1
14180	2
14181	1
14182	2
14183	1
14184	0
14185	2
14186	0
14187	0
14188	1
14189	1
14190	1
14191	1
14192	2
14193	1
14194	2
14195	1
14196	2
14197	2
14198	2
14199	1
14200	1
14201	0
14202	1
14203	1
14204	2
14205	2
14206	2
14207	1
14208	1
14209	1
14210	2
14211	2
14212	2
14213	2
14214	1
14215	1
14216	0
14217	1
14218	0
14219	1
14220	0
14221	0
14222	2
14223	1
14224	2
14225	2
14226	2
14227	1
14228	2
14229	0
14230	2
14231	2
14232	1
14233	2
14234	0
14235	1
14236	0
14237	0
14238	1
14239	0
14240	0
14241	1
14242	0
14243	2
14244	1
14245	2
14246	1
14247	0
14248	0
14249	0
14250	1
14251	2
14252	1
14253	2
14254	1
14255	2
14256	0
14257	2
14258	0
14259	1
14260	0
14261	0
14262	2
14263	1
14264	1
14265	0
14266	0
14267	0
14268	2
14269	2
14270	1
14271	1
14272	2
14273	0
14274	0
14275	0
14276	0
14277	1
14278	2
14279	1
14280	1
14281	0
14282	1
14283	0
14284	2
14285	2
14286	1
14287	2
14288	2
14289	0
14290	0
14291	1
14292	2
14293	0
14294	2
14295	2
14296	2
14297	0
14298	0
14299	0
14300	0
14301	1
14302	1
14303	2
14304	2
14305	2
14306	2
14307	0
14308	2
14309	2
14310	0
14311	2
14312	2
14313	1
14314	2
14315	1
14316	2
14317	1
14318	0
14319	0
14320	1
14321	1
14322	0
14323	1
14324	1
14325	1
14326	1
14327	1
14328	1
14329	0
14330	2
14331	2
14332	1
14333	1
14334	1
14335	2
14336	2
14337	0
14338	0
14339	1
14340	1
14341	2
14342	2
14343	2
14344	1
14345	0
14346	1
14347	1
14348	2
14349	2
14350	1
14351	2
14352	2
14353	1
14354	0
14355	1
14356	2
14357	1
14358	2
14359	0
14360	1
14361	2
14362	1
14363	0
14364	1
14365	1
14366	1
14367	1
14368	2
14369	2
14370	1
14371	0
14372	2
14373	1
14374	2
14375	2
14376	2
14377	1
14378	0
14379	1
14380	2
14381	1
14382	2
14383	1
14384	2
14385	0
14386	2
14387	2
14388	0
14389	0
14390	2
14391	2
14392	0
14393	1
14394	1
14395	1
14396	2
14397	1
14398	2
14399	2
14400	2
14401	2
14402	2
14403	1
14404	1
14405	1
14406	0
14407	2
14408	0
14409	2
14410	0
14411	0
14412	0
14413	0
14414	1
14415	2
14416	2
14417	2
14418	1
14419	2
14420	2
14421	1
14422	0
14423	2
14424	1
14425	0
14426	1
14427	1
14428	0
14429	0
14430	1
14431	2
14432	1
14433	1
14434	0
14435	0
14436	1
14437	2
14438	1
14439	1
14440	0
14441	1
14442	1
14443	1
14444	1
14445	2
14446	0
14447	1
14448	1
14449	2
14450	1
14451	1
14452	0
14453	2
14454	2
14455	0
14456	1
14457	1
14458	2
14459	2
14460	0
14461	1
14462	0
14463	1
14464	0
14465	1
14466	2
14467	1
14468	2
14469	1
14470	0
14471	2
14472	1
14473	0
14474	0
14475	2
14476	2
14477	2
14478	2
14479	2
14480	0
14481	1
14482	0
14483	2
14484	2
14485	2
14486	1
14487	0
14488	0
14489	1
14490	1
14491	2
14492	0
14493	1
14494	2
14495	1
14496	2
14497	1
14498	2
14499	1
14500	0
14501	2
14502	2
14503	0
14504	1
14505	1
14506	2
14507	2
14508	1
14509	1
14510	1
14511	1
14512	2
14513	2
14514	2
14515	2
14516	1
14517	1
14518	1
14519	0
14520	0
14521	0
14522	0
14523	2
14524	1
14525	0
14526	1
14527	0
14528	1
14529	0
14530	1
14531	1
14532	1
14533	1
14534	2
14535	2
14536	0
14537	1
14538	2
14539	0
14540	1
14541	2
14542	1
14543	2
14544	0
14545	2
14546	2
14547	1
14548	0
14549	2
14550	1
14551	0
14552	1
14553	1
14554	2
14555	0
14556	0
14557	2
14558	0
14559	2
14560	2
14561	0
14562	0
14563	0
14564	2
14565	2
14566	0
14567	0
14568	2
14569	1
14570	2
14571	1
14572	1
14573	1
14574	0
14575	1
14576	2
14577	0
14578	1
14579	2
14580	1
14581	1
14582	0
14583	2
14584	1
14585	0
14586	2
14587	1
14588	0
14589	0
14590	2
14591	1
14592	1
14593	1
14594	1
14595	0
14596	0
14597	1
14598	2
14599	2
14600	1
14601	0
14602	2
14603	0
14604	2
14605	0
14606	1
14607	2
14608	0
14609	0
14610	0
14611	2
14612	1
14613	1
14614	2
14615	2
14616	0
14617	1
14618	2
14619	0
14620	0
14621	1
14622	0
14623	0
14624	2
14625	2
14626	1
14627	1
14628	2
14629	1
14630	0
14631	0
14632	1
14633	2
14634	0
14635	0
14636	0
14637	1
14638	1
14639	1
14640	2
14641	1
14642	0
14643	0
14644	2
14645	0
14646	2
14647	2
14648	0
14649	1
14650	1
14651	1
14652	0
14653	0
14654	2
14655	1
14656	1
14657	0
14658	1
14659	1
14660	1
14661	2
14662	0
14663	1
14664	2
14665	0
14666	0
14667	1
14668	1
14669	1
14670	2
14671	2
14672	2
14673	0
14674	0
14675	0
14676	1
14677	2
14678	1
14679	2
14680	0
14681	1
14682	2
14683	1
14684	2
14685	2
14686	1
14687	1
14688	2
14689	0
14690	2
14691	2
14692	2
14693	2
14694	2
14695	2
14696	2
14697	2
14698	2
14699	2
14700	1
14701	2
14702	1
14703	2
14704	1
14705	0
14706	0
14707	1
14708	0
14709	0
14710	1
14711	1
14712	1
14713	0
14714	1
14715	0
14716	1
14717	2
14718	2
14719	2
14720	2
14721	2
14722	2
14723	0
14724	2
14725	1
14726	2
14727	1
14728	1
14729	0
14730	0
14731	1
14732	0
14733	0
14734	1
14735	1
14736	1
14737	1
14738	0
14739	2
14740	1
14741	0
14742	2
14743	2
14744	0
14745	2
14746	2
14747	2
14748	1
14749	1
14750	2
14751	1
14752	2
14753	0
14754	1
14755	0
14756	1
14757	1
14758	2
14759	1
14760	1
14761	0
14762	1
14763	1
14764	2
14765	0
14766	2
14767	1
14768	2
14769	1
14770	1
14771	0
14772	1
14773	1
14774	1
14775	2
14776	2
14777	2
14778	1
14779	0
14780	2
14781	2
14782	1
14783	2
14784	1
14785	0
14786	2
14787	2
14788	2
14789	1
14790	2
14791	1
14792	2
14793	1
14794	1
14795	2
14796	1
14797	1
14798	2
14799	1
14800	0
14801	1
14802	0
14803	2
14804	0
14805	2
14806	2
14807	2
14808	2
14809	1
14810	2
14811	1
14812	0
14813	1
14814	1
14815	1
14816	2
14817	2
14818	1
14819	0
14820	2
14821	2
14822	0
14823	0
14824	0
14825	0
14826	1
14827	1
14828	0
14829	2
14830	1
14831	2
14832	0
14833	0
14834	1
14835	1
14836	1
14837	0
14838	1
14839	2
14840	0
