Origin	Destination	Demand	Cost
24	21	8.6	17.386229177336972
24	22	5.8	17.5008332962561
24	23	1.0	17.798223370648152
24	25	39.5	1.3472263297532037
24	26	11.5	6.006919400220305
24	27	3.5	4.658325228899442
24	28	5.3	4.956716494964203
24	29	4.1	7.994902082991487
24	30	15.5	8.600261037833048
24	31	12.1	7.345914977681297
24	32	9.1	8.816859896009978
24	33	1.0	8.298381855493753
24	34	6.8	12.600637069178358
24	35	4.6	12.3475629925708
24	36	6.8	10.73568684621409
24	37	1.8	14.236723172307137
24	38	6.8	14.64902350626174
25	1	796.8	7.851067858186516
25	2	1232.3	9.347976699187893
25	3	819.0	7.1236731218911
25	4	1232.4	8.270092263345784
25	5	333.6	16.607538205039553
25	6	517.8	14.535653530153017
25	7	283.8	13.530089047823456
25	8	1.0	15.36461309707939
25	9	1.0	12.484971468474805
25	10	91.8	10.046519289412059
25	11	1.0	9.739913476156595
25	12	54.3	7.808798512409512
25	13	37.5	7.5106900133698336
25	14	1.0	6.731158994530601
25	15	359.8	7.142178227405815
25	16	18.3	6.120311615252595
25	17	1.5	10.48032269790878
25	18	131.3	12.761059753100863
25	19	82.3	15.320502480343855
25	20	292.6	20.582747004020714
25	21	229.1	18.847323057426863
25	22	163.3	17.385318785073384
25	23	31.5	17.083965871876885
25	24	123.5	1.461093880089888
25	26	154.5	4.659693070467101
25	27	48.9	4.459639842630811
25	28	171.8	4.4597821639982405
25	29	117.5	6.893552738293747
25	30	195.3	10.061354917922928
25	31	211.1	7.4604568416797115
25	32	191.6	8.313839803125612
25	33	49.3	7.197032510796014
25	34	142.4	14.061730949268242
25	35	111.6	12.860632606066476
25	36	159.8	9.634337501516343
25	37	26.1	15.697817052397026
25	38	137.8	14.234204878082368
26	1	244.6	5.182869154635277
26	2	383.6	8.977816283737676
26	3	241.8	9.92600055646875
26	4	372.0	10.910763055894428
26	5	101.9	18.8604036753628
26	6	155.7	10.90025514538831
26	7	92.4	9.894757437345401
26	8	1.0	11.729281486601328
26	9	2.1	8.84963985799675
26	10	38.4	6.411187678934004
26	11	1.0	6.104581865678539
26	12	19.6	3.1491054419424103
26	13	15.4	3.1494949614380507
26	14	1.0	9.533486429108248
26	15	18.6	9.944505661983463
26	16	5.6	8.922639049830243
26	17	6.6	12.590485948073653
26	18	41.6	15.013925223424108
26	19	29.1	17.573367950667098
26	20	122.3	22.63220000400598
26	21	66.0	17.93718113986948
26	22	47.6	13.749990466256506
26	23	4.3	13.448637604720544
26	24	31.6	4.263421314667537
26	25	419.6	2.8023274345776485
26	27	13.1	5.3772254057886295
26	28	55.4	5.078984133924129
26	29	49.8	3.2582211278156925
26	30	58.6	11.210952008031352
26	31	61.2	7.911184160898244
26	32	59.0	5.2633449398353
26	33	28.3	3.5617009003179594
26	34	47.4	15.210510168302836
26	35	34.6	9.534425211544635
26	36	51.6	5.999005891038289
26	37	6.8	17.130239460101883
26	38	45.8	10.598873267604318
27	1	39.3	7.216151748742764
27	2	64.1	13.188162695182067
27	3	33.8	9.803132519545507
27	4	54.9	6.248247399728882
27	5	22.8	14.028353039242418
27	6	33.4	10.978677645951318
27	7	22.2	9.973113163621754
27	8	1.0	11.807637212877692
27	9	1.0	8.927995584273106
27	10	7.0	6.489543405210357
27	11	1.0	6.182937591954893
27	12	3.3	8.561570700510515
27	13	2.5	8.263462201470837
27	14	1.0	9.929029344826473
27	15	8.8	10.340048577701685
27	16	1.0	9.202058991383602
27	17	3.6	7.213260542285033
27	18	11.5	10.181874587303728
27	19	5.8	12.741317314546718
27	20	14.9	18.00356183822358
27	21	12.3	15.090906077725704
27	22	7.9	13.554263067120962
27	23	1.0	13.526989987675172
27	24	6.5	4.658964230385761
27	25	67.0	4.45943302385807
27	26	7.8	5.412465258568105
27	28	9.1	0.29839126606476096
27	29	8.6	3.3365768540920464
27	30	18.8	6.239227510606591
27	31	22.1	3.238431936411876
27	32	11.3	4.158534667110537
27	33	4.6	3.6400566265943133
27	34	11.2	10.238798715668043
27	35	7.6	8.400992763435665
27	36	7.8	6.077361617314643
27	37	1.3	12.542365084316222
27	38	9.9	10.677228993880659
28	1	135.4	6.917760482678004
28	2	238.8	12.889771429117305
28	3	89.3	10.101373791410015
28	4	179.4	6.546488671593386
28	5	78.1	14.326594311106922
28	6	116.3	10.680286379886557
28	7	86.7	9.674721897556992
28	8	1.0	11.50924594681293
28	9	24.1	8.629604318208344
28	10	26.6	6.191152139145597
28	11	1.0	5.884546325890132
28	12	9.8	8.263179434445753
28	13	15.1	7.965070935406076
28	14	1.0	10.227270616690978
28	15	75.8	10.638289849566187
28	16	6.3	9.500300263248125
28	17	34.3	7.511501814149539
28	18	43.3	10.480115859168233
28	19	24.1	13.039558586411221
28	20	102.5	18.301803110088084
28	21	38.6	15.389147349590216
28	22	25.1	13.529951573051427
28	23	19.8	13.228598721610409
28	24	14.1	4.957205502250267
28	25	257.4	4.459425351025244
28	26	16.1	5.114073992503343
28	27	7.6	0.2982412718645056
28	29	51.4	3.0381855880272854
28	30	59.3	6.537468782471108
28	31	116.1	3.299058270913407
28	32	34.3	4.018424224771259
28	33	26.6	3.3416653605295523
28	34	41.0	10.53703998753255
28	35	25.4	8.69923403530017
28	36	17.6	5.778970351249882
28	37	1.8	12.840606356180713
28	38	42.1	10.378837727815919
29	1	91.6	5.632194790636767
29	2	132.6	12.195797646210949
29	3	55.0	13.043650371188981
29	4	95.1	9.488765251372355
29	5	36.3	16.960793748835414
29	6	88.3	7.6421007918592725
29	7	41.6	6.636536309529707
29	8	1.0	8.471060358785644
29	9	6.1	5.591418730181058
29	10	2.0	3.152966551118311
29	11	1.0	3.1516816415259385
29	12	3.5	6.463151730645777
29	13	7.6	6.761759137901308
29	14	1.0	13.145750605571507
29	15	21.5	13.556769838446723
29	16	1.8	12.442576843027062
29	17	5.8	10.453778393928506
29	18	46.9	12.550283448295017
29	19	8.3	15.858167160246861
29	20	52.1	19.374025532986852
29	21	27.4	14.679026787498898
29	22	28.2	10.491836114012486
29	23	19.3	10.19048326257147
29	24	1.0	7.8756854911307945
29	25	191.9	6.414591611040906
29	26	2.0	3.6122641764632575
29	27	3.8	3.240517851643475
29	28	11.6	2.9422765797789694
29	30	17.3	7.95273088021565
29	31	34.1	4.6529630330825515
29	32	24.4	2.0051238120196078
29	33	21.5	0.3034797725022669
29	34	11.9	11.952289040487148
29	35	15.6	6.276204083728942
29	36	11.3	2.7407847632225963
29	37	7.8	13.872085112329849
29	38	16.6	7.340722268776965
30	1	143.3	13.319829869622984
30	2	314.5	19.291750770791324
30	3	89.1	10.854355284398142
30	4	219.3	7.578892233744708
30	5	131.1	9.192429729131911
30	6	105.9	12.313303646721
30	7	106.3	11.6569165575984
30	8	1.0	13.479863471164492
30	9	21.6	12.266376701045164
30	10	59.3	10.789771965390448
30	11	1.0	11.093320135573267
30	12	11.6	14.404790224693103
30	13	14.1	14.367140322351057
30	14	1.0	14.118327376873587
30	15	195.8	12.684367414759901
30	16	9.9	10.253281756236246
30	17	67.8	7.0954483898044565
30	18	51.0	4.597552568079375
30	19	56.4	7.905394004436211
30	20	259.5	12.104231579315428
30	21	76.6	9.452360335242144
30	22	39.4	13.447999294538851
30	23	1.3	14.45926577713818
30	24	27.6	8.599784953265528
30	25	233.6	9.947011283018727
30	26	19.8	11.516143379448316
30	27	9.4	6.103678120880217
30	28	41.8	6.402069386944978
30	29	48.6	7.941637431243416
30	31	246.4	3.2998665624642687
30	32	36.6	5.939476282473521
30	33	37.8	7.940284487185616
30	34	75.9	4.298745309861628
30	35	34.9	9.008604792891932
30	36	15.8	9.415568973156413
30	37	2.4	6.602270569173287
30	38	128.1	11.310065807059855
31	1	248.7	10.217163140432419
31	2	416.3	16.189174086871716
31	3	178.1	10.29857446655166
31	4	332.5	6.743689346735033
31	5	135.6	12.492197576265005
31	6	203.3	9.013532556366762
31	7	148.4	8.357112101387811
31	8	1.0	10.180064931766497
31	9	35.4	8.966541468650288
31	10	51.1	7.489905235227784
31	11	1.0	7.793453405410602
31	12	16.6	11.104923494530443
31	13	23.9	11.264473593160488
31	14	1.0	12.87257754264342
31	15	111.9	12.128586596913419
31	16	9.4	9.697500938389764
31	17	47.1	8.250917143686946
31	18	91.4	7.897320415212476
31	19	51.1	11.2051618515693
31	20	261.4	15.10483722523151
31	21	93.1	12.1508424997423
31	22	65.7	10.862008972583446
31	23	13.3	11.159399046975516
31	24	25.9	7.602512428202712
31	25	408.6	7.460444415547722
31	26	29.8	8.254035940347922
31	27	13.4	3.2417871950275807
31	28	55.6	3.2994026577544138
31	29	74.2	4.641771763884664
31	30	119.3	3.299844757807717
31	32	64.2	2.639610455482581
31	33	39.8	4.64041845661174
31	34	82.9	7.299339268270463
31	35	52.8	5.70873866889816
31	36	38.5	6.115703314136713
31	37	9.4	9.602864522716525
31	38	87.1	8.010199182589089
32	1	141.2	7.63435609903885
32	2	241.5	13.901820773681616
32	3	102.1	12.946413687614605
32	4	191.7	9.391528567797977
32	5	79.7	15.140113708002572
32	6	114.7	8.926826857870658
32	7	85.5	7.991822350686155
32	8	1.0	10.093359233270395
32	9	21.3	7.288746958807949
32	10	31.8	4.850294779745203
32	11	1.0	5.153842949928022
32	12	9.9	8.46531303904786
32	13	12.9	8.763920446303391
32	14	1.0	14.245568074368991
32	15	43.9	14.656587307244203
32	16	5.3	12.345340159452707
32	17	23.3	10.89875636474989
32	18	44.6	10.545236546950038
32	19	23.0	13.853077983306871
32	20	87.6	17.752664542711273
32	21	53.9	14.17215101052246
32	22	33.7	10.175382122578277
32	23	13.6	10.472772196970345
32	24	11.8	8.975502959928278
32	25	217.3	8.299306101533274
32	26	18.8	5.6144254848653405
32	27	9.6	4.3165387295425175
32	28	32.6	4.018297457678012
32	29	46.8	2.0021613084020826
32	30	67.8	5.9476839788706615
32	31	103.0	2.647839221062944
32	33	23.6	2.0008080011291587
32	34	41.1	9.94717212361665
32	35	31.8	5.0221118188929905
32	36	28.4	4.438112991849488
32	37	7.1	12.250703532569146
32	38	54.0	7.323572332583918
33	1	131.2	5.936105384257684
33	2	221.4	12.499732206572883
33	3	71.6	13.347560964809901
33	4	134.9	9.792675844993273
33	5	53.7	16.657384105321494
33	6	101.9	7.338621019357005
33	7	82.0	6.33305653702744
33	8	1.0	8.167580586283378
33	9	23.9	5.287938957678791
33	10	32.6	3.1506532783100503
33	11	1.0	3.455592235146855
33	12	9.4	6.767062324266694
33	13	13.4	7.065669731522224
33	14	1.0	13.449661199192423
33	15	43.0	13.860680432067635
33	16	5.1	12.746487436648001
33	17	16.3	10.757688987549423
33	18	25.6	12.54943787281537
33	19	21.4	15.857279309172206
33	20	116.1	19.070566349969717
33	21	35.9	14.375547014996634
33	22	31.7	10.188356341510218
33	23	7.0	9.887003490069203
33	24	11.6	8.17959608475171
33	25	151.1	6.718502204661822
33	26	15.6	3.9161747700841745
33	27	8.4	3.544428445264392
33	28	28.6	3.2461871733998864
33	29	47.1	0.30391059362091655
33	30	64.6	7.9518853047359945
33	31	88.4	4.652040546928277
33	32	31.9	2.004201325865334
33	34	43.2	11.95137981519875
33	35	31.3	5.972724311226676
33	36	27.1	2.43730499072033
33	37	5.3	13.56860533982758
33	38	47.9	7.037242496274697
34	1	256.3	17.323740692051565
34	2	507.2	23.29575487408567
34	3	136.8	15.15895754465333
34	4	388.4	11.883494493999894
34	5	206.3	5.392304024805575
34	6	181.2	12.9033713345855
34	7	208.4	12.914435754248565
34	8	1.0	13.279076192693417
34	9	77.8	12.873263209872913
34	10	57.1	14.79353749643563
34	11	1.0	15.097077824151711
34	12	32.9	18.408548299404504
34	13	38.1	18.371048473622587
34	14	1.0	18.175435267244765
34	15	221.1	16.988969675015085
34	16	13.6	14.557884016491432
34	17	102.5	11.400050650059642
34	18	145.3	8.52433100827649
34	19	121.2	6.6491161728516355
34	20	571.6	7.805486269453795
34	21	131.4	5.153615025380515
34	22	68.6	9.149253984677223
34	23	1.8	11.450884943567095
34	24	26.8	12.606017935004383
34	25	321.6	13.953244264757592
34	26	23.3	15.520057961074539
34	27	17.1	10.107592702506425
34	28	81.7	10.405983968571187
34	29	151.9	11.945396578382036
34	30	281.6	4.304602260255186
34	31	428.9	7.303648496671517
34	32	68.6	9.943235269979954
34	33	95.1	11.94404327110912
34	35	74.8	6.298373856517198
34	36	41.3	10.02262924291446
34	37	4.3	2.303525259311659
34	38	234.6	8.301685079180668
35	1	146.2	11.926453408871797
35	2	247.5	18.163649042498353
35	3	93.5	14.62103375749948
35	4	156.8	11.066148637682852
35	5	68.1	11.392480828176316
35	6	121.7	6.90314676909576
35	7	82.4	6.910784927159723
35	8	1.0	7.278851627203677
35	9	6.8	6.869612382784082
35	10	32.5	8.839573544449694
35	11	1.0	9.44594025976097
35	12	8.4	12.757410348880807
35	13	6.6	13.05601775613634
35	14	1.0	17.530860975470894
35	15	26.6	16.451045887861234
35	16	4.8	14.019960229337583
35	17	11.1	12.57337643463476
35	18	37.8	13.35064193800101
35	19	29.2	12.649292976222377
35	20	132.3	13.805663072824537
35	21	67.9	9.150039191629471
35	22	41.7	5.153270303685287
35	23	12.6	5.450660378077355
35	24	17.1	11.961443643230513
35	25	154.2	12.4050837743927
35	26	19.5	9.906522794698288
35	27	7.4	7.945650750534633
35	28	29.4	8.244042016599394
35	29	31.9	6.294258618235031
35	30	71.9	8.753089369921636
35	31	89.1	5.4532446121139175
35	32	39.1	5.023998413851863
35	33	19.8	5.990348024614114
35	34	41.7	6.298341151999933
35	36	34.6	4.018978415825617
35	37	7.5	8.303702062682401
35	38	63.8	2.3014605136909285
36	1	59.4	8.458247838857435
36	2	111.9	15.021875768352816
36	3	19.3	15.86970341940965
36	4	53.5	12.314818299593021
36	5	29.0	14.220008985612829
36	6	42.8	4.901316028636676
36	7	44.6	3.895751546307111
36	8	1.0	5.73027559556305
36	9	12.9	3.1492244274362657
36	10	5.0	5.37136797443533
36	11	1.0	5.977734689746606
36	12	3.1	9.289204778866445
36	13	7.9	9.587812186121978
36	14	1.0	15.971803653792175
36	15	39.3	16.382822886667388
36	16	1.6	15.268629891247754
36	17	13.3	13.279831442149172
36	18	24.3	15.071580327415122
36	19	17.3	16.357246526452414
36	20	95.3	16.633191230261044
36	21	18.1	11.938171895287967
36	22	11.9	7.750981221801549
36	23	1.3	7.449628370360537
36	24	2.3	10.701738539351462
36	25	61.6	9.240644659261575
36	26	1.0	6.438317224683925
36	27	2.3	6.066570899864142
36	28	13.4	5.768329627999637
36	29	24.4	2.8260530482206674
36	30	39.0	10.474027759335746
36	31	61.1	7.174183001528028
36	32	13.1	4.526343780465084
36	33	26.6	2.522142454599751
36	34	16.6	10.006294702229969
36	35	14.0	4.006102841257494
36	37	1.3	11.131230220118912
36	38	41.3	4.599867376566031
37	1	19.8	19.006650140333267
37	2	31.8	24.13815289652561
37	3	21.3	15.700909512974157
37	4	34.1	12.425446462320723
37	5	12.6	3.088778765493916
37	6	14.6	10.909549750864993
37	7	12.1	13.45200272369977
37	8	1.0	11.285254608972911
37	9	6.8	13.765564724480724
37	10	3.0	16.28609454440248
37	11	1.0	16.892461259713755
37	12	1.1	20.203931348833592
37	13	2.0	20.502538756089123
37	14	1.0	18.964881605449616
37	15	6.3	17.530921643335915
37	16	1.8	15.09983598481226
37	17	4.3	12.334723451365305
37	18	2.0	8.547765039275953
37	19	6.3	6.2628248621522715
37	20	23.8	5.501961010142136
37	21	8.1	3.149506005029834
37	22	5.8	7.154636579297168
37	23	1.0	9.45706335984659
37	24	3.3	13.776230444364527
37	25	27.3	15.12345677411773
37	26	4.5	17.35304379465107
37	27	1.8	12.405735336460392
37	28	5.8	12.7041364680102
37	29	8.1	13.740779618187815
37	30	11.0	6.602754759694192
37	31	16.1	9.601777313936376
37	32	5.6	12.24138776941896
37	33	1.3	13.4368690245669
37	34	13.1	2.2981524994390052
37	35	5.6	8.298362007327011
37	36	6.5	10.914726569967147
37	38	6.0	6.307863495460164
38	1	111.2	13.065110913364423
38	2	192.6	19.302272261730156
38	3	55.3	16.92176089892211
38	4	112.7	13.366875779105483
38	5	51.4	9.620141609046799
38	6	89.2	4.6016862554048314
38	7	71.1	7.144139228239608
38	8	1.0	4.977391113512748
38	9	19.6	7.457701229020562
38	10	17.6	9.97823104894232
38	11	1.0	10.584597764253594
38	12	6.4	13.896067853373435
38	13	9.4	14.194675260628966
38	14	1.0	19.831588116893524
38	15	43.8	18.751773029283864
38	16	4.9	16.32068737076021
38	17	17.3	14.874103576057395
38	18	38.9	15.079127882828832
38	19	27.3	12.794187705705152
38	20	106.2	12.033323853695018
38	21	42.1	7.338304518721933
38	22	29.4	3.151113845235521
38	23	1.0	3.1491998643864267
38	24	11.1	14.26217078465314
38	25	121.7	13.847505452584668
38	26	11.1	11.045180299190914
38	27	6.6	10.246377891957259
38	28	18.6	10.375192702506626
38	29	27.2	7.432916122727657
38	30	57.3	11.053816511344268
38	31	84.2	7.7539717535365495
38	32	25.1	7.324725555274495
38	33	24.6	7.12900552910674
38	34	31.1	8.300919002395105
38	35	21.4	2.300727141422632
38	36	19.1	4.606863074506989
38	37	2.3	6.531362843552883
