<NUMBER OF ZONES> 4541											
<NUMBER OF NODES> 4541											
<FIRST THRU NODE> 4542											
<NUMBER OF LINKS> 61461											
<END OF METADATA>											
											
											
~	Init Node	Term Node	Capacity	Length	Free Flow Time	B	Power	Speed limit	Toll 	Type	;
	7289	34560	31581	5.367738	5.855714	1.881291	2	55	0	2	;
	7290	34561	31581	3.940231	4.298434	1.881291	2	55	0	2	;
	7290	6200	31581	0.05544	0.062763	0.92	2.3	50	0	2	;
	7291	7293	31581	1.662413	1.719738	1.881291	2	55	0	2	;
	7292	7294	31581	3.89599	4.250172	0.92	2.3	55	0	2	;
	7292	7291	31581	0.904191	0.986391	1.881291	2	55	0	2	;
	7293	7300	31581	0.064499	0.070362	1.881291	2	55	0	2	;
	7294	7299	31581	1.573518	1.627777	1.881291	2	55	0	2	;
	7295	13551	31581	4.269411	3.509105	1.881291	2	70	0	2	;
	7295	7296	33129	2.808545	3.370254	1.881291	2	55	0	2	;
	7295	1918	2400000	2.525804	5.051607	0.8	2.3	30	0	2	;
	7296	7297	31581	2.387542	2.604591	1.881291	2	55	0	2	;
	7297	7304	66915	2.756696	3.519186	1.572944	2	45	0	2	;
	7297	7298	33457	2.600836	3.320216	1.572944	2	45	0	2	;
	7298	34557	33457	0.439072	0.560518	0.8	2.3	45	0	2	;
	7299	7303	33129	3.078697	3.184859	1.881291	2	55	0	2	;
	7299	7296	33129	0.217163	0.236905	1.881291	2	55	0	2	;
	7300	7301	31581	4.456713	4.610393	0.92	2.3	55	0	2	;
	7302	34555	66915	1.187268	1.295201	1.572944	2	55	0	2	;
	7302	7301	66915	4.898695	6.680038	0.8	2.3	45	0	2	;
	7303	7305	33129	0.458562	0.500249	1.881291	2	55	0	2	;
	7303	7304	31581	1.104266	1.204654	1.881291	2	55	0	2	;
	7304	34562	31581	6.51822	7.110786	1.881291	2	55	0	2	;
	7304	7306	66915	0.836958	1.00435	1.572944	2	45	0	2	;
	7305	7306	33457	0.512819	0.654663	1.572944	2	45	0	2	;
	7306	7421	33129	0.29199	0.318534	1.881291	2	55	0	2	;
	7307	7308	33457	2.644235	3.173082	1.572944	2	45	0	2	;
	7308	7311	33457	2.525167	3.0302	1.572944	2	45	0	2	;
	7308	7310	31581	0.229514	0.188642	1.881291	2	70	0	2	;
	7309	7430	31581	1.351378	1.559283	1.881291	2	55	0	2	;
	7309	7310	31581	3.873588	4.00716	1.881291	2	55	0	2	;
	7310	7435	31581	2.637331	2.361789	1.881291	2	70	0	2	;
	7310	1921	2400000	1.123479	2.246959	0.8	2.3	30	0	2	;
	7311	36744	41489	0.654555	0.801496	1.12	2	45	0	2	;
	7311	36743	31581	0.025104	0.033472	0.92	2.3	40	0	2	;
	7312	41607	31581	1.637779	1.889745	1.881291	2	55	0	2	;
	7312	13592	31581	1.928475	2.225163	1.881291	2	55	0	2	;
	7313	41607	89856	1.614263	1.308862	2	2.35	60	0	2	;
	7313	34499	31581	1.786448	2.143738	1.881291	2	55	0	2	;
	7314	7319	31581	2.9393	5.878599	1.881291	2	35	0	2	;
	7314	7315	42840	4.916751	5.900101	1.12	2	55	0	2	;
	7315	7324	50111	0.333612	0.294364	0.12	3.2	55	0	2	;
	7316	7327	96330	3.256063	3.005596	0.12	3.2	70	0	2	;
	7316	7326	33017	2.659008	3.068086	1.881291	2	55	0	2	;
	7318	7316	33017	0.024546	0.028322	0.92	2.3	55	0	2	;
	7318	7315	33017	3.276922	3.781063	1.881291	2	55	0	2	;
	7318	2136	2400000	2.524525	6.05886	0.8	2.3	25	0	2	;
	7318	2135	2400000	2.540403	6.096967	0.8	2.3	25	0	2	;
	7319	7320	31581	4.716746	5.660096	0.92	2.3	55	0	2	;
	7320	7323	31581	0.437052	0.50429	0.92	2.3	55	0	2	;
	7321	13568	31581	3.425601	3.952617	1.881291	2	55	0	2	;
	7321	7322	42840	4.663219	5.595863	1.12	2	55	0	2	;
	7321	2135	2400000	3.775424	9.061016	0.8	2.3	25	0	2	;
	7322	34570	43325	1.500862	1.637304	0.8	2.3	55	0	2	;
	7322	34569	90194	0.325162	0.354722	0.8	2.3	55	0	2	;
	7323	7324	50111	0.023522	0.020755	0.12	3.2	55	0	2	;
	7324	7325	50111	1.382733	1.220059	0.12	3.2	55	0	2	;
	7325	7331	86650	2.028031	2.212397	1.12	2	55	0	2	;
	7325	7322	86650	0.846002	0.922912	1.12	2	55	0	2	;
	7326	7329	45097	1.937376	2.113501	1.12	2	55	0	2	;
	7326	7327	45097	1.466188	1.599478	1.12	2	55	0	2	;
	7326	7317	44251	2.348969	2.168279	1.12	2	70	0	2	;
	7327	34571	96330	1.539565	1.421137	0.12	3.2	60	0	2	;
	7327	7331	86650	1.669343	1.821102	1.12	2	55	0	2	;
	7328	13624	31581	2.975976	3.24652	1.881291	2	55	0	2	;
	7328	7317	44251	1.351469	1.24751	1.12	2	70	0	2	;
	7329	13625	31581	2.670758	3.081644	1.881291	2	55	0	2	;
	7329	7330	43325	2.885624	3.147953	1.12	2	55	0	2	;
	7329	2139	2400000	3.650204	8.760489	0.8	2.3	25	0	2	;
	7330	34576	43325	0.277091	0.302281	1.12	2	55	0	2	;
	7330	34575	43325	0.185925	0.202827	1.12	2	55	0	2	;
	7330	2141	2400000	0.16298	0.391151	0.8	2.3	25	0	2	;
	7331	34571	86650	0.670516	0.731472	1.12	2	55	0	2	;
	7331	34568	86650	0.3165	0.345273	0.8	2.3	55	0	2	;
	7333	7334	63163	1.113374	1.151767	1.881291	2	55	0	2	;
	7333	7332	31581	2.943646	3.045151	1.881291	2	55	0	2	;
	7333	749	2400000	0.887413	1.774825	0.8	2.3	30	0	2	;
	7334	7335	33129	4.939816	5.110154	1.572944	2	55	0	2	;
	7334	749	2400000	0.246097	0.492195	0.8	2.3	30	0	2	;
	7335	7344	31581	12.334874	14.801849	1.881291	2	45	0	2	;
	7335	7341	33129	9.025371	9.33659	0.8	2.3	55	0	2	;
	7336	7347	66915	5.003109	6.670812	0.8	2.3	40	0	2	;
	7336	7337	31581	8.592745	8.889047	0.92	2.3	55	0	2	;
	7337	10299	31581	0.027318	0.02826	0.92	2.3	55	0	2	;
	7338	7348	31581	3.127198	3.235033	0.8	2.3	55	0	2	;
	7338	7339	31581	0.032143	0.033252	0.8	2.3	55	0	2	;
	7339	7340	31581	7.620428	7.25755	0.8	2.3	60	0	2	;
	7340	7342	31581	7.472985	7.730674	1.572944	2	55	0	2	;
	7341	7342	33129	0.629023	0.650713	1.572944	2	55	0	2	;
	7342	7343	33129	0.76339	0.789714	0.8	2.3	55	0	2	;
	7343	7346	33129	2.852651	2.951018	1.572944	2	55	0	2	;
	7344	7346	31581	13.768125	14.242887	1.572944	2	55	0	2	;
	7344	5052	4800000	5.687304	7.583072	0.8	2.3	45	0	2	;
	7345	41181	31581	7.439279	7.695806	1.572944	2	55	0	2	;
	7345	9934	31581	16.982206	17.567799	0.92	2.3	55	0	2	;
	7346	7349	33129	0.492818	0.537619	1.572944	2	55	0	2	;
	7346	738	2400000	0.552341	1.104683	0.8	2.3	30	0	2	;
	7347	7348	33457	0.45224	0.51197	1.572944	2	50	0	2	;
	7349	7351	31581	0.894518	0.975838	1.572944	2	55	0	2	;
	7349	7350	33129	0.409782	0.423912	1.572944	2	55	0	2	;
	7349	738	2400000	0.257937	0.515875	0.8	2.3	30	0	2	;
	7350	7354	33129	3.597863	3.721928	0.8	2.3	55	0	2	;
	7350	7351	63163	0.991036	1.081131	1.881291	2	55	0	2	;
	7351	7352	31581	0.053648	0.055498	0.8	2.3	55	0	2	;
	7352	7353	31581	5.942356	6.147264	0.8	2.3	55	0	2	;
	7353	9937	31581	25.896807	31.076166	0.92	2.3	45	0	2	;
	7353	7356	0	8.44019	0	1.881291	2	55	0	2	;
	7353	7355	31581	14.499895	14.999891	1.572944	2	55	0	2	;
	7353	771	2400000	4.54826	9.09652	0.8	2.3	30	0	2	;
	7354	9074	33129	5.955897	6.161273	0.8	2.3	55	0	2	;
	7355	9078	31581	6.046736	6.478645	1.881291	2	55	0	2	;
	7356	9078	0	14.763258	0	1.881291	2	55	0	2	;
	7356	9077	0	1.842067	0	0.92	2.3	55	0	2	;
	7357	7359	31581	0.069972	0.072384	0.92	2.3	55	0	2	;
	7358	7357	31581	0.092403	0.088003	0.92	2.3	60	0	2	;
	7359	7361	31581	0.975038	1.103816	0.92	2.3	50	0	2	;
	7359	7360	31581	1.811203	1.873658	1.881291	2	55	0	2	;
	7360	7372	31581	2.790553	2.886779	0.92	2.3	55	0	2	;
	7361	7362	31581	0.471072	0.533289	0.92	2.3	50	0	2	;
	7362	7363	31581	1.347292	1.525236	0.92	2.3	50	0	2	;
	7363	7364	31581	1.274894	1.443276	0.92	2.3	50	0	2	;
	7364	21911	31581	0.29221	0.330804	1.881291	2	50	0	2	;
	7365	7367	42840	0.627059	0.648682	0.8	2.3	55	0	2	;
	7366	7365	42840	0.200167	0.207069	0.8	2.3	55	0	2	;
	7367	7368	42840	0.773034	0.79969	0.8	2.3	55	0	2	;
	7368	7370	31581	8.367923	8.656472	0.92	2.3	55	0	2	;
	7368	7369	42840	2.545582	2.63336	1.12	2	55	0	2	;
	7369	19262	42840	7.044195	7.287098	1.12	2	55	0	2	;
	7369	7371	0	7.499021	0	1.881291	2	55	0	2	;
	7369	4021	2400000	3.68334	7.36668	0.8	2.3	30	0	2	;
	7370	7373	31581	0.048736	0.050417	0.92	2.3	55	0	2	;
	7371	19267	31581	6.312646	6.530324	1.881291	2	55	0	2	;
	7371	4022	2400000	6.522757	13.045514	0.8	2.3	30	0	2	;
	7372	7374	31581	0.072012	0.074496	1.881291	2	55	0	2	;
	7372	7373	31581	0.163139	0.168764	1.881291	2	55	0	2	;
	7374	7371	31581	5.262392	5.443853	0.92	2.3	55	0	2	;
	7375	21985	31581	2.017834	2.087415	1.881291	2	55	0	2	;
	7375	19270	31581	2.485532	2.57124	1.881291	2	55	0	2	;
	7377	7378	0	0.32913	0	0.92	2.3	55	0	2	;
	7377	7376	0	1.428869	0	0.92	2.3	55	0	2	;
	7378	7379	0	0.946054	0	0.92	2.3	55	0	2	;
	7379	7380	0	1.726684	0	1.881291	2	55	0	2	;
	7380	7381	31581	0.852982	0.882395	0.92	2.3	55	0	2	;
	7382	22285	31581	0.062129	0.070335	0.92	2.3	50	0	2	;
	7382	3555	2400000	3.963152	7.926304	0.8	2.3	30	0	2	;
	7383	22291	31581	0.066731	0.069032	0.92	2.3	55	0	2	;
	7383	7380	31581	5.605453	5.798744	1.881291	2	55	0	2	;
	7384	22361	31581	1.457653	1.507917	0.92	2.3	55	0	2	;
	7384	7385	31581	0.629322	0.651023	0.92	2.3	55	0	2	;
	7386	22361	31581	0.395117	0.408742	1.881291	2	55	0	2	;
	7386	7381	31581	0.217436	0.224934	0.92	2.3	55	0	2	;
	7387	7397	31581	4.03881	3.846486	0.92	2.3	60	0	2	;
	7387	7396	90194	2.7764	2.823457	0.8	2.3	55	0	2	;
	7388	40848	86650	0.840105	0.900112	1.12	2	55	0	2	;
	7388	597	2400000	0.772218	1.544435	0.8	2.3	30	0	2	;
	7389	7393	45097	0.114558	0.12274	0.8	2.3	55	0	2	;
	7390	7389	44251	2.282832	2.174126	0.8	2.3	60	0	2	;
	7391	7392	90194	0.05074	0.054364	1.12	2	55	0	2	;
	7392	7394	85679	0.216238	0.227619	0.8	2.3	55	0	2	;
	7392	7393	86650	0.108624	0.116382	0.8	2.3	55	0	2	;
	7394	7395	85679	0.178889	0.188304	0.8	2.3	55	0	2	;
	7395	7399	85679	11.575046	11.974185	0.8	2.3	55	0	2	;
	7395	652	2400000	1.744927	3.489854	0.8	2.3	30	0	2	;
	7396	7398	88503	0.356748	0.36905	0.8	2.3	70	0	2	;
	7397	7404	31581	3.728214	3.55068	0.92	2.3	60	0	2	;
	7398	7403	88503	2.108474	2.00807	0.8	2.3	70	0	2	;
	7399	7402	85679	0.146389	0.151437	0.8	2.3	55	0	2	;
	7400	7401	0	7.196365	0	1.881291	2	30	0	2	;
	7400	672	2400000	21.528305	43.056606	0.8	2.3	30	0	2	;
	7401	7408	85679	8.944275	9.252698	1.12	2	55	0	2	;
	7402	7401	85679	1.040778	1.076667	1.12	2	55	0	2	;
	7403	7405	88503	3.485479	3.319504	0.8	2.3	70	0	2	;
	7404	7407	31581	6.376424	6.5963	0.92	2.3	55	0	2	;
	7405	7406	88503	0.27868	0.229052	0.8	2.3	70	0	2	;
	7406	5145	88503	3.17475	2.609383	0.8	2.3	70	0	2	;
	7407	5147	31581	4.606344	4.765183	1.881291	2	55	0	2	;
	7408	7412	66259	6.289066	7.546879	0.8	2.3	45	0	2	;
	7408	7409	85679	7.234534	7.484001	0.8	2.3	55	0	2	;
	7409	7410	85679	0.113539	0.117454	0.8	2.3	55	0	2	;
	7410	7411	44251	3.883013	3.191517	0.8	2.3	70	0	2	;
	7411	7413	44251	0.153197	0.145902	0.8	2.3	60	0	2	;
	7412	7414	66259	0.911163	1.093396	0.8	2.3	45	0	2	;
	7413	10324	42840	4.257874	4.404697	0.8	2.3	55	0	2	;
	7414	5159	66259	1.245644	1.494772	0.8	2.3	45	0	2	;
	7415	7416	31581	2.172019	2.506176	1.881291	2	55	0	2	;
	7415	7301	66915	0.554375	0.755966	1.572944	2	45	0	2	;
	7416	7418	31581	3.829115	4.177216	1.881291	2	55	0	2	;
	7416	7417	31581	1.461461	1.594321	1.881291	2	55	0	2	;
	7416	2118	2400000	1.054007	2.108015	0.8	2.3	30	0	2	;
	7418	7428	31581	5.722751	6.243001	1.881291	2	55	0	2	;
	7418	7423	31581	0.309716	0.265471	0.92	2.3	70	0	2	;
	7419	7418	31581	1.225639	1.33706	0.92	2.3	55	0	2	;
	7420	7419	31581	2.9332	3.450824	0.92	2.3	54	0	2	;
	7420	1917	2400000	4.294514	8.589028	0.8	2.3	30	0	2	;
	7421	7430	31581	6.152417	7.098943	1.881291	2	55	0	2	;
	7421	7422	33129	5.01163	5.78265	1.881291	2	55	0	2	;
	7422	7432	33129	0.245881	0.268234	0.92	2.3	55	0	2	;
	7423	7424	31581	4.365025	3.74145	1.881291	2	70	0	2	;
	7424	7422	31581	0.135476	0.116123	1.881291	2	70	0	2	;
	7425	7426	31581	1.202172	1.31146	1.881291	2	55	0	2	;
	7426	7427	33129	4.231266	4.615926	1.881291	2	55	0	2	;
	7427	7428	33129	0.546125	0.564957	1.881291	2	55	0	2	;
	7427	2117	2400000	0.19873	0.397461	0.8	2.3	30	0	2	;
	7428	7489	31581	0.252252	0.26095	1.881291	2	55	0	2	;
	7428	7488	33129	0.198348	0.216379	1.881291	2	55	0	2	;
	7429	7488	31581	0.836574	0.717063	0.8	2.3	70	0	2	;
	7429	7424	31581	6.008036	5.149745	1.881291	2	70	0	2	;
	7430	7431	31581	2.215658	2.417082	1.881291	2	55	0	2	;
	7430	7422	31581	3.077326	3.357083	1.881291	2	55	0	2	;
	7431	7434	33129	0.690366	0.753126	1.881291	2	55	0	2	;
	7432	7433	33129	0.720429	0.785922	0.92	2.3	55	0	2	;
	7433	7431	33129	0.915738	0.998987	1.881291	2	55	0	2	;
	7434	7475	0	4.247809	0	1.881291	2	30	0	2	;
	7434	7436	33129	4.581193	4.997665	0.92	2.3	55	0	2	;
	7434	1921	2400000	4.141237	8.282475	0.8	2.3	30	0	2	;
	7435	7437	33129	0.876938	0.907177	1.881291	2	55	0	2	;
	7436	7435	33129	1.053772	1.149569	1.881291	2	55	0	2	;
	7437	38424	33129	1.418576	1.519903	1.881291	2	55	0	2	;
	7438	7439	31581	0.017198	0.018761	0.92	2.3	55	0	2	;
	7438	7437	31581	1.926341	1.992767	1.881291	2	55	0	2	;
	7439	7479	31581	2.4114	2.630618	1.881291	2	55	0	2	;
	7439	7440	31581	0.079006	0.086188	1.881291	2	55	0	2	;
	7441	7442	42840	0.182705	0.189006	0.8	2.3	55	0	2	;
	7442	7443	42840	3.930858	4.066405	0.8	2.3	55	0	2	;
	7443	7444	42840	0.675971	0.69928	0.8	2.3	55	0	2	;
	7444	7445	42840	3.079866	3.186069	0.8	2.3	55	0	2	;
	7445	5113	42840	12.24333	12.665514	0.8	2.3	55	0	2	;
	7446	7447	31581	1.121454	1.160125	0.92	2.3	55	0	2	;
	7447	7448	31581	4.896921	5.06578	0.92	2.3	55	0	2	;
	7448	7449	31581	0.330905	0.342315	0.92	2.3	55	0	2	;
	7449	7452	31581	8.567753	8.863193	0.92	2.3	55	0	2	;
	7450	9586	31581	14.825344	17.790413	0.92	2.3	45	0	2	;
	7450	7451	31581	15.174036	18.208843	1.881291	2	45	0	2	;
	7451	7525	44251	8.943475	8.517594	0.8	2.3	60	0	2	;
	7451	2104	2400000	7.334313	14.668626	0.8	2.3	30	0	2	;
	7452	7453	31581	0.542312	0.561012	0.92	2.3	55	0	2	;
	7453	5117	31581	2.903895	3.004029	1.881291	2	55	0	2	;
	7454	9095	31581	0.391361	0.404856	0.92	2.3	55	0	2	;
	7454	7455	31581	7.771974	8.039973	0.92	2.3	55	0	2	;
	7455	7464	31581	0.868378	0.898322	0.92	2.3	55	0	2	;
	7456	7457	31581	0.061297	0.06341	0.92	2.3	55	0	2	;
	7457	7459	0	8.917018	0	1.881291	2	55	0	2	;
	7458	7459	89856	9.36012	7.589286	2	2.35	65	0	2	;
	7459	7463	89856	6.410569	5.197759	2	2.35	65	0	2	;
	7459	7462	63163	0.025041	0.030049	0.92	2.3	45	0	2	;
	7460	10450	31581	8.714764	7.162819	0.92	2.3	70	0	2	;
	7460	7474	33457	1.790647	2.148777	1.572944	2	45	0	2	;
	7461	40854	33457	14.6572	23.142948	0.8	2.3	35	0	2	;
	7463	7471	0	11.938478	0	1.881291	2	70	0	2	;
	7463	7470	89856	11.235373	9.109762	2	2.35	70	0	2	;
	7463	4874	4800000	3.338325	4.451099	0.8	2.3	45	0	2	;
	7464	7465	31581	7.421717	8.401943	0.92	2.3	50	0	2	;
	7465	7466	31581	0.050487	0.057155	0.92	2.3	50	0	2	;
	7466	7469	31581	1.824899	1.887826	0.92	2.3	55	0	2	;
	7467	7468	31581	0.419166	0.43362	0.92	2.3	55	0	2	;
	7468	9568	31581	5.928242	6.132664	1.881291	2	55	0	2	;
	7469	7470	31581	8.697893	8.997821	1.881291	2	55	0	2	;
	7470	10444	89856	2.570372	2.084086	2	2.35	60	0	2	;
	7471	10444	0	2.87376	0	1.881291	2	70	0	2	;
	7471	7470	0	0.62071	0	1.881291	2	55	0	2	;
	7472	7473	0	4.517911	0	1.881291	2	55	0	2	;
	7473	9581	31581	14.232546	11.697983	1.881291	2	70	0	2	;
	7474	10443	33457	0.05983	0.071796	0.8	2.3	45	0	2	;
	7475	7480	31581	3.812492	4.159082	1.881291	2	55	0	2	;
	7475	7476	31581	0.47116	0.807703	1.881291	2	30	0	2	;
	7476	7492	31581	4.333143	7.428246	1.881291	2	30	0	2	;
	7476	7477	31581	3.023307	3.85954	1.881291	2	45	0	2	;
	7477	38991	31581	1.598476	1.743792	0.92	2.3	55	0	2	;
	7477	7579	31581	3.8534	4.203709	1.881291	2	55	0	2	;
	7478	7480	31581	0.847349	0.92438	0.92	2.3	55	0	2	;
	7479	7478	31581	0.015675	0.0171	1.881291	2	55	0	2	;
	7479	6220	0	3.927132	0	1.881291	2	0	0	2	;
	7480	7477	31581	2.310137	2.52015	1.881291	2	55	0	2	;
	7481	7482	31581	0.017758	0.019373	1.881291	2	55	0	2	;
	7482	7581	0	3.729848	0	1.881291	2	0	0	2	;
	7482	6219	31581	0.57928	0.631942	1.881291	2	55	0	2	;
	7483	7485	31581	3.032229	2.887837	0.92	2.3	60	0	2	;
	7484	7483	31581	0.393829	0.375075	0.92	2.3	60	0	2	;
	7484	7427	31581	3.69862	3.69862	1.881291	2	60	0	2	;
	7484	2114	2400000	2.598819	3.99392	0.8	2.3	30	0	2	;
	7485	7486	31581	3.835873	3.968145	1.881291	2	55	0	2	;
	7485	2114	2400000	1.945868	6.710708	0.8	2.3	30	0	2	;
	7486	34341	46263	4.976012	4.146677	0.8	2.3	70	0	2	;
	7486	7575	31581	0.100152	0.109256	1.881291	2	55	0	2	;
	7487	7490	31581	0.017018	0.021725	1.572944	2	45	0	2	;
	7487	7486	31581	7.489178	6.155488	1.572944	2	70	0	2	;
	7488	7491	33129	0.56244	0.581835	0.92	2.3	55	0	2	;
	7488	7489	31581	0.301368	0.258315	1.572944	2	70	0	2	;
	7489	7487	31581	0.054682	0.04687	1.572944	2	70	0	2	;
	7490	7493	31581	5.613281	5.806842	0.92	2.3	55	0	2	;
	7491	7492	33129	2.759407	2.854559	1.881291	2	55	0	2	;
	7492	7577	33129	5.317704	6.020042	1.881291	2	50	0	2	;
	7493	7576	31581	0.076016	0.082926	0.92	2.3	55	0	2	;
	7494	7495	31581	0.142964	0.147894	0.92	2.3	55	0	2	;
	7495	7504	31581	0.147511	0.152598	0.92	2.3	55	0	2	;
	7496	7497	31581	1.935305	2.322366	0.92	2.3	45	0	2	;
	7497	7498	31581	0.043221	0.051865	0.92	2.3	45	0	2	;
	7498	7499	31581	0.401842	0.48221	0.92	2.3	45	0	2	;
	7500	7502	31581	1.01852	1.053642	0.92	2.3	55	0	2	;
	7501	7503	31581	1.984774	2.053215	1.881291	2	55	0	2	;
	7502	7499	31581	0.174017	0.208821	0.92	2.3	45	0	2	;
	7503	37711	31581	0.584294	0.604442	0.92	2.3	55	0	2	;
	7504	7505	31581	0.599207	0.619869	0.92	2.3	55	0	2	;
	7505	7506	31581	0.179536	0.185727	0.92	2.3	55	0	2	;
	7506	7507	31581	0.141242	0.146112	0.92	2.3	55	0	2	;
	7507	38933	31581	2.6108	2.700828	0.92	2.3	55	0	2	;
	7508	7510	31581	0.014449	0.014947	0.92	2.3	55	0	2	;
	7508	7509	31581	1.862537	1.926762	0.92	2.3	55	0	2	;
	7509	27422	31581	0.629814	0.651531	0.92	2.3	55	0	2	;
	7510	27409	31581	3.150306	3.258937	1.881291	2	55	0	2	;
	7510	7511	31581	2.415931	3.814627	0.92	2.3	35	0	2	;
	7511	7512	31581	0.017337	0.027374	0.92	2.3	35	0	2	;
	7512	7513	31581	0.039742	0.062751	0.92	2.3	35	0	2	;
	7513	7514	31581	0.039846	0.062915	0.92	2.3	35	0	2	;
	7514	7515	31581	0.039735	0.062739	0.92	2.3	35	0	2	;
	7515	7516	31581	0.039817	0.06287	0.92	2.3	35	0	2	;
	7516	6890	31581	0.235302	0.243416	0.92	2.3	55	0	2	;
	7517	7518	31581	2.29531	2.374458	1.881291	2	55	0	2	;
	7518	39941	31581	2.369698	2.451412	1.881291	2	55	0	2	;
	7518	7519	31581	2.894375	2.994181	1.881291	2	55	0	2	;
	7519	39940	31581	0.453792	0.46944	0.92	2.3	55	0	2	;
	7519	6888	31581	3.901191	4.035714	1.881291	2	55	0	2	;
	7520	7522	31581	0.786535	0.813657	1.881291	2	55	0	2	;
	7520	1754	2400000	0.837128	1.674255	0.8	2.3	30	0	2	;
	7521	39940	31581	2.616005	2.706212	0.92	2.3	55	0	2	;
	7521	27408	31581	0.14615	0.15119	0.92	2.3	55	0	2	;
	7522	6886	31581	0.271147	0.428127	1.881291	2	35	0	2	;
	7522	6884	31581	0.924882	1.46034	1.881291	2	35	0	2	;
	7522	1754	2400000	0.059276	0.118552	0.8	2.3	30	0	2	;
	7523	2116	2400000	4.804234	9.608468	0.8	2.3	30	0	2	;
	7524	7528	0	4.364124	0	0.92	2.3	55	0	2	;
	7524	7523	0	6.81369	0	1.881291	2	55	0	2	;
	7525	6384	85679	0.176216	0.182293	0.8	2.3	55	0	2	;
	7526	7527	89856	3.869696	3.137591	2	2.35	65	0	2	;
	7526	7523	63163	0.025036	0.025899	0.92	2.3	55	0	2	;
	7527	6387	89856	3.57528	2.860224	2	2.35	65	0	2	;
	7527	2127	2400000	2.439957	4.879914	0.8	2.3	30	0	2	;
	7528	7529	0	2.596479	0	0.92	2.3	55	0	2	;
	7529	7530	0	3.030322	0	0.92	2.3	55	0	2	;
	7530	7534	0	0.198006	0	0.92	2.3	55	0	2	;
	7531	7533	0	7.331897	0	0.92	2.3	55	0	2	;
	7531	6353	33457	12.500782	16.667709	1.572944	2	40	0	2	;
	7531	2160	2400000	8.862222	17.724443	0.8	2.3	30	0	2	;
	7532	7531	33457	5.526616	6.256546	0.8	2.3	50	0	2	;
	7533	7548	0	0.250128	0	0.92	2.3	55	0	2	;
	7534	7535	0	1.728525	0	0.92	2.3	55	0	2	;
	7535	7536	0	1.556116	0	0.92	2.3	55	0	2	;
	7536	6348	0	4.683523	0	0.92	2.3	55	0	2	;
	7537	7538	31581	11.419048	10.875284	0.92	2.3	60	0	2	;
	7538	7539	31581	3.304536	3.418485	1.881291	2	55	0	2	;
	7539	7541	31581	12.183876	12.604011	1.881291	2	55	0	2	;
	7539	7540	33129	21.48279	17.657087	0.8	2.3	70	0	2	;
	7540	7547	99388	0.443158	0.364239	1.572944	2	70	0	2	;
	7541	7544	31581	16.932367	19.168716	0.92	2.3	50	0	2	;
	7541	7543	31581	7.544175	9.05301	1.881291	2	45	0	2	;
	7542	2192	2400000	11.703039	23.406078	0.8	2.3	30	0	2	;
	7543	7545	31581	1.310128	1.572154	0.92	2.3	45	0	2	;
	7543	4939	4800000	3.364992	4.486656	0.8	2.3	45	0	2	;
	7544	10552	31581	2.218394	2.29489	0.92	2.3	55	0	2	;
	7545	7558	31581	13.323125	21.036514	0.92	2.3	35	0	2	;
	7546	7557	31581	0.630222	0.651954	0.92	2.3	55	0	2	;
	7546	7547	31581	10.853719	11.227985	1.881291	2	55	0	2	;
	7547	7558	33129	2.936004	3.202913	1.572944	2	55	0	2	;
	7548	7549	0	1.081341	0	0.92	2.3	55	0	2	;
	7549	7550	0	3.121481	0	0.92	2.3	55	0	2	;
	7550	7554	0	4.349664	0	1.881291	2	55	0	2	;
	7551	7553	31581	0.699669	0.723795	0.92	2.3	55	0	2	;
	7551	7552	31581	2.517438	2.604246	0.92	2.3	55	0	2	;
	7555	7556	31581	4.539873	4.696421	0.92	2.3	55	0	2	;
	7555	7553	31581	1.329194	1.375028	0.92	2.3	55	0	2	;
	7557	7552	31581	0.716918	0.741639	0.92	2.3	55	0	2	;
	7558	7559	33129	1.328736	1.092112	0.8	2.3	70	0	2	;
	7559	7560	33129	2.104818	2.177398	1.572944	2	55	0	2	;
	7560	7563	33129	6.559907	6.786111	0.8	2.3	55	0	2	;
	7561	7562	31581	0.157727	0.129638	0.92	2.3	70	0	2	;
	7561	7560	0	6.391063	0	0.92	2.3	70	0	2	;
	7562	6271	0	8.691425	0	0.92	2.3	60	0	2	;
	7563	6273	33129	3.139235	2.769913	1.572944	2	65	0	2	;
	7564	7566	31581	6.293554	6.510573	1.881291	2	55	0	2	;
	7565	7564	31581	1.016745	1.051805	0.92	2.3	55	0	2	;
	7566	7574	31581	10.020585	10.736341	1.881291	2	55	0	2	;
	7566	7568	31581	9.376569	9.699899	0.92	2.3	55	0	2	;
	7567	9844	31581	3.412371	3.530039	0.92	2.3	55	0	2	;
	7567	7566	31581	2.445528	2.529856	1.881291	2	55	0	2	;
	7568	7569	31581	0.242599	0.250964	0.92	2.3	55	0	2	;
	7569	430	2400000	11.078088	22.156176	0.8	2.3	30	0	2	;
	7570	7572	31581	1.540354	1.59347	1.881291	2	55	0	2	;
	7570	7569	31581	2.087345	2.159323	0.92	2.3	55	0	2	;
	7571	7572	89856	2.63772	2.138692	2	2.35	60	0	2	;
	7572	7573	89856	5.910248	4.792093	2	2.35	65	0	2	;
	7573	9883	89856	2.308628	1.871861	2	2.35	60	0	2	;
	7574	9901	31581	4.619106	4.778386	0.92	2.3	55	0	2	;
	7575	34404	31581	2.70494	2.798214	1.881291	2	55	0	2	;
