<NUMBER OF ZONES> 98											
<NUMBER OF NODES> 975											
<FIRST THRU NODE> 99											
<NUMBER OF LINKS> 2184											
<END OF METADATA> 											
											
											
~ 	Init node 	Term node 	Capacity 	Length 	Free Flow Time 	B 	Power 	Speed limit 	Toll 	Type 	; 
 	277	58	999999	0	0.0001	0	4	0	0	0	; 
 	278	23	999999	0	0.0001	0	4	0	0	0	; 
 	285	58	999999	0	0.0001	0	4	0	0	0	; 
 	286	19	999999	0	0.0001	0	4	0	0	0	; 
 	290	19	999999	0	0.0001	0	4	0	0	0	; 
 	292	48	999999	0	0.0001	0	4	0	0	0	; 
 	294	38	999999	0	0.0001	0	4	0	0	0	; 
 	294	39	999999	0	0.0001	0	4	0	0	0	; 
 	297	39	999999	0	0.0001	0	4	0	0	0	; 
 	299	37	999999	0	0.0001	0	4	0	0	0	; 
 	299	39	999999	0	0.0001	0	4	0	0	0	; 
 	302	48	999999	0	0.0001	0	4	0	0	0	; 
 	303	79	999999	0	0.0001	0	4	0	0	0	; 
 	307	84	999999	0	0.0001	0	4	0	0	0	; 
 	308	84	999999	0	0.0001	0	4	0	0	0	; 
 	309	84	999999	0	0.0001	0	4	0	0	0	; 
 	310	86	999999	0	0.0001	0	4	0	0	0	; 
 	311	94	999999	0	0.0001	0	4	0	0	0	; 
 	312	94	999999	0	0.0001	0	4	0	0	0	; 
 	322	81	999999	0	0.0001	0	4	0	0	0	; 
 	323	63	999999	0	0.0001	0	4	0	0	0	; 
 	323	86	999999	0	0.0001	0	4	0	0	0	; 
 	324	81	999999	0	0.0001	0	4	0	0	0	; 
 	334	20	999999	0	0.0001	0	4	0	0	0	; 
 	335	20	999999	0	0.0001	0	4	0	0	0	; 
 	338	74	999999	0	0.0001	0	4	0	0	0	; 
 	340	32	999999	0	0.0001	0	4	0	0	0	; 
 	341	32	999999	0	0.0001	0	4	0	0	0	; 
 	342	74	999999	0	0.0001	0	4	0	0	0	; 
 	343	33	999999	0	0.0001	0	4	0	0	0	; 
 	344	71	999999	0	0.0001	0	4	0	0	0	; 
 	345	32	999999	0	0.0001	0	4	0	0	0	; 
 	346	71	999999	0	0.0001	0	4	0	0	0	; 
 	347	33	999999	0	0.0001	0	4	0	0	0	; 
 	348	33	999999	0	0.0001	0	4	0	0	0	; 
 	349	71	999999	0	0.0001	0	4	0	0	0	; 
 	350	71	999999	0	0.0001	0	4	0	0	0	; 
 	352	32	999999	0	0.0001	0	4	0	0	0	; 
 	353	21	999999	0	0.0001	0	4	0	0	0	; 
 	354	57	999999	0	0.0001	0	4	0	0	0	; 
 	355	85	999999	0	0.0001	0	4	0	0	0	; 
 	356	57	999999	0	0.0001	0	4	0	0	0	; 
 	358	57	999999	0	0.0001	0	4	0	0	0	; 
 	360	21	999999	0	0.0001	0	4	0	0	0	; 
 	361	85	999999	0	0.0001	0	4	0	0	0	; 
 	364	20	999999	0	0.0001	0	4	0	0	0	; 
 	366	16	999999	0	0.0001	0	4	0	0	0	; 
 	367	20	999999	0	0.0001	0	4	0	0	0	; 
 	369	52	999999	0	0.0001	0	4	0	0	0	; 
 	370	17	999999	0	0.0001	0	4	0	0	0	; 
 	370	52	999999	0	0.0001	0	4	0	0	0	; 
 	374	81	999999	0	0.0001	0	4	0	0	0	; 
 	378	81	999999	0	0.0001	0	4	0	0	0	; 
 	395	18	999999	0	0.0001	0	4	0	0	0	; 
 	401	88	999999	0	0.0001	0	4	0	0	0	; 
 	402	88	999999	0	0.0001	0	4	0	0	0	; 
 	420	55	999999	0	0.0001	0	4	0	0	0	; 
 	421	55	999999	0	0.0001	0	4	0	0	0	; 
 	425	55	999999	0	0.0001	0	4	0	0	0	; 
 	426	55	999999	0	0.0001	0	4	0	0	0	; 
 	433	12	999999	0	0.0001	0	4	0	0	0	; 
 	435	73	999999	0	0.0001	0	4	0	0	0	; 
 	437	12	999999	0	0.0001	0	4	0	0	0	; 
 	443	12	999999	0	0.0001	0	4	0	0	0	; 
 	444	12	999999	0	0.0001	0	4	0	0	0	; 
 	445	73	999999	0	0.0001	0	4	0	0	0	; 
 	449	56	999999	0	0.0001	0	4	0	0	0	; 
 	454	18	999999	0	0.0001	0	4	0	0	0	; 
 	455	26	999999	0	0.0001	0	4	0	0	0	; 
 	456	24	999999	0	0.0001	0	4	0	0	0	; 
 	457	59	999999	0	0.0001	0	4	0	0	0	; 
 	462	14	999999	0	0.0001	0	4	0	0	0	; 
 	463	14	999999	0	0.0001	0	4	0	0	0	; 
 	464	14	999999	0	0.0001	0	4	0	0	0	; 
 	467	14	999999	0	0.0001	0	4	0	0	0	; 
 	471	17	999999	0	0.0001	0	4	0	0	0	; 
 	472	17	999999	0	0.0001	0	4	0	0	0	; 
 	474	17	999999	0	0.0001	0	4	0	0	0	; 
 	476	33	999999	0	0.0001	0	4	0	0	0	; 
 	479	36	999999	0	0.0001	0	4	0	0	0	; 
 	479	77	999999	0	0.0001	0	4	0	0	0	; 
 	480	77	999999	0	0.0001	0	4	0	0	0	; 
 	483	77	999999	0	0.0001	0	4	0	0	0	; 
 	484	77	999999	0	0.0001	0	4	0	0	0	; 
 	493	36	999999	0	0.0001	0	4	0	0	0	; 
 	494	36	999999	0	0.0001	0	4	0	0	0	; 
 	497	36	999999	0	0.0001	0	4	0	0	0	; 
 	507	73	999999	0	0.0001	0	4	0	0	0	; 
 	508	73	999999	0	0.0001	0	4	0	0	0	; 
 	509	74	999999	0	0.0001	0	4	0	0	0	; 
 	515	72	999999	0	0.0001	0	4	0	0	0	; 
 	517	95	999999	0	0.0001	0	4	0	0	0	; 
 	518	90	999999	0	0.0001	0	4	0	0	0	; 
 	518	98	999999	0	0.0001	0	4	0	0	0	; 
 	519	98	999999	0	0.0001	0	4	0	0	0	; 
 	520	90	999999	0	0.0001	0	4	0	0	0	; 
 	521	90	999999	0	0.0001	0	4	0	0	0	; 
 	522	70	999999	0	0.0001	0	4	0	0	0	; 
 	524	72	999999	0	0.0001	0	4	0	0	0	; 
 	526	72	999999	0	0.0001	0	4	0	0	0	; 
 	527	72	999999	0	0.0001	0	4	0	0	0	; 
 	529	51	999999	0	0.0001	0	4	0	0	0	; 
 	530	51	999999	0	0.0001	0	4	0	0	0	; 
 	531	51	999999	0	0.0001	0	4	0	0	0	; 
 	534	76	999999	0	0.0001	0	4	0	0	0	; 
 	543	76	999999	0	0.0001	0	4	0	0	0	; 
 	545	64	999999	0	0.0001	0	4	0	0	0	; 
 	546	29	999999	0	0.0001	0	4	0	0	0	; 
 	546	88	999999	0	0.0001	0	4	0	0	0	; 
 	548	88	999999	0	0.0001	0	4	0	0	0	; 
 	549	29	999999	0	0.0001	0	4	0	0	0	; 
 	551	64	999999	0	0.0001	0	4	0	0	0	; 
 	551	65	999999	0	0.0001	0	4	0	0	0	; 
 	552	67	999999	0	0.0001	0	4	0	0	0	; 
 	554	64	999999	0	0.0001	0	4	0	0	0	; 
 	555	65	999999	0	0.0001	0	4	0	0	0	; 
 	558	75	999999	0	0.0001	0	4	0	0	0	; 
 	559	75	999999	0	0.0001	0	4	0	0	0	; 
 	564	10	999999	0	0.0001	0	4	0	0	0	; 
 	566	10	999999	0	0.0001	0	4	0	0	0	; 
 	568	10	999999	0	0.0001	0	4	0	0	0	; 
 	570	10	999999	0	0.0001	0	4	0	0	0	; 
 	571	82	999999	0	0.0001	0	4	0	0	0	; 
 	574	82	999999	0	0.0001	0	4	0	0	0	; 
 	575	82	999999	0	0.0001	0	4	0	0	0	; 
 	579	82	999999	0	0.0001	0	4	0	0	0	; 
 	583	67	999999	0	0.0001	0	4	0	0	0	; 
 	584	50	999999	0	0.0001	0	4	0	0	0	; 
 	584	67	999999	0	0.0001	0	4	0	0	0	; 
 	585	75	999999	0	0.0001	0	4	0	0	0	; 
 	586	50	999999	0	0.0001	0	4	0	0	0	; 
 	587	50	999999	0	0.0001	0	4	0	0	0	; 
 	588	9	999999	0	0.0001	0	4	0	0	0	; 
 	597	35	999999	0	0.0001	0	4	0	0	0	; 
 	597	93	999999	0	0.0001	0	4	0	0	0	; 
 	601	76	999999	0	0.0001	0	4	0	0	0	; 
 	602	68	999999	0	0.0001	0	4	0	0	0	; 
 	602	69	999999	0	0.0001	0	4	0	0	0	; 
 	603	76	999999	0	0.0001	0	4	0	0	0	; 
 	604	69	999999	0	0.0001	0	4	0	0	0	; 
 	608	75	999999	0	0.0001	0	4	0	0	0	; 
 	609	68	999999	0	0.0001	0	4	0	0	0	; 
 	611	91	999999	0	0.0001	0	4	0	0	0	; 
 	611	92	999999	0	0.0001	0	4	0	0	0	; 
 	611	93	999999	0	0.0001	0	4	0	0	0	; 
 	612	68	999999	0	0.0001	0	4	0	0	0	; 
 	612	69	999999	0	0.0001	0	4	0	0	0	; 
 	617	67	999999	0	0.0001	0	4	0	0	0	; 
 	620	87	999999	0	0.0001	0	4	0	0	0	; 
 	625	85	999999	0	0.0001	0	4	0	0	0	; 
 	632	34	999999	0	0.0001	0	4	0	0	0	; 
 	633	34	999999	0	0.0001	0	4	0	0	0	; 
 	634	34	999999	0	0.0001	0	4	0	0	0	; 
 	637	34	999999	0	0.0001	0	4	0	0	0	; 
 	639	22	999999	0	0.0001	0	4	0	0	0	; 
 	641	22	999999	0	0.0001	0	4	0	0	0	; 
 	642	22	999999	0	0.0001	0	4	0	0	0	; 
 	643	87	999999	0	0.0001	0	4	0	0	0	; 
 	644	64	999999	0	0.0001	0	4	0	0	0	; 
 	648	15	999999	0	0.0001	0	4	0	0	0	; 
 	649	13	999999	0	0.0001	0	4	0	0	0	; 
 	651	9	999999	0	0.0001	0	4	0	0	0	; 
 	658	15	999999	0	0.0001	0	4	0	0	0	; 
 	659	9	999999	0	0.0001	0	4	0	0	0	; 
 	660	15	999999	0	0.0001	0	4	0	0	0	; 
 	674	15	999999	0	0.0001	0	4	0	0	0	; 
 	679	6	999999	0	0.0001	0	4	0	0	0	; 
 	684	13	999999	0	0.0001	0	4	0	0	0	; 
 	686	13	999999	0	0.0001	0	4	0	0	0	; 
 	693	49	999999	0	0.0001	0	4	0	0	0	; 
 	696	49	999999	0	0.0001	0	4	0	0	0	; 
 	697	49	999999	0	0.0001	0	4	0	0	0	; 
 	698	49	999999	0	0.0001	0	4	0	0	0	; 
 	700	59	999999	0	0.0001	0	4	0	0	0	; 
 	700	61	999999	0	0.0001	0	4	0	0	0	; 
 	701	41	999999	0	0.0001	0	4	0	0	0	; 
 	704	41	999999	0	0.0001	0	4	0	0	0	; 
 	705	41	999999	0	0.0001	0	4	0	0	0	; 
 	706	44	999999	0	0.0001	0	4	0	0	0	; 
 	707	6	999999	0	0.0001	0	4	0	0	0	; 
 	708	44	999999	0	0.0001	0	4	0	0	0	; 
 	710	35	999999	0	0.0001	0	4	0	0	0	; 
 	710	93	999999	0	0.0001	0	4	0	0	0	; 
 	711	35	999999	0	0.0001	0	4	0	0	0	; 
 	711	92	999999	0	0.0001	0	4	0	0	0	; 
 	712	35	999999	0	0.0001	0	4	0	0	0	; 
 	716	93	999999	0	0.0001	0	4	0	0	0	; 
 	719	4	999999	0	0.0001	0	4	0	0	0	; 
 	719	44	999999	0	0.0001	0	4	0	0	0	; 
 	721	43	999999	0	0.0001	0	4	0	0	0	; 
 	724	4	999999	0	0.0001	0	4	0	0	0	; 
 	724	44	999999	0	0.0001	0	4	0	0	0	; 
 	725	4	999999	0	0.0001	0	4	0	0	0	; 
 	733	24	999999	0	0.0001	0	4	0	0	0	; 
 	734	24	999999	0	0.0001	0	4	0	0	0	; 
 	735	24	999999	0	0.0001	0	4	0	0	0	; 
 	736	41	999999	0	0.0001	0	4	0	0	0	; 
 	738	79	999999	0	0.0001	0	4	0	0	0	; 
 	738	96	999999	0	0.0001	0	4	0	0	0	; 
 	739	37	999999	0	0.0001	0	4	0	0	0	; 
 	739	39	999999	0	0.0001	0	4	0	0	0	; 
 	742	79	999999	0	0.0001	0	4	0	0	0	; 
 	744	37	999999	0	0.0001	0	4	0	0	0	; 
 	745	96	999999	0	0.0001	0	4	0	0	0	; 
 	749	38	999999	0	0.0001	0	4	0	0	0	; 
 	751	2	999999	0	0.0001	0	4	0	0	0	; 
 	752	5	999999	0	0.0001	0	4	0	0	0	; 
 	753	2	999999	0	0.0001	0	4	0	0	0	; 
 	753	5	999999	0	0.0001	0	4	0	0	0	; 
 	754	2	999999	0	0.0001	0	4	0	0	0	; 
 	756	3	999999	0	0.0001	0	4	0	0	0	; 
 	757	3	999999	0	0.0001	0	4	0	0	0	; 
 	758	3	999999	0	0.0001	0	4	0	0	0	; 
 	759	3	999999	0	0.0001	0	4	0	0	0	; 
 	761	4	999999	0	0.0001	0	4	0	0	0	; 
 	762	6	999999	0	0.0001	0	4	0	0	0	; 
 	764	94	999999	0	0.0001	0	4	0	0	0	; 
 	765	94	999999	0	0.0001	0	4	0	0	0	; 
 	767	16	999999	0	0.0001	0	4	0	0	0	; 
 	768	25	999999	0	0.0001	0	4	0	0	0	; 
 	768	26	999999	0	0.0001	0	4	0	0	0	; 
 	769	16	999999	0	0.0001	0	4	0	0	0	; 
 	770	16	999999	0	0.0001	0	4	0	0	0	; 
 	771	78	999999	0	0.0001	0	4	0	0	0	; 
 	772	25	999999	0	0.0001	0	4	0	0	0	; 
 	773	25	999999	0	0.0001	0	4	0	0	0	; 
 	774	26	999999	0	0.0001	0	4	0	0	0	; 
 	775	25	999999	0	0.0001	0	4	0	0	0	; 
 	776	78	999999	0	0.0001	0	4	0	0	0	; 
 	776	80	999999	0	0.0001	0	4	0	0	0	; 
 	777	78	999999	0	0.0001	0	4	0	0	0	; 
 	777	80	999999	0	0.0001	0	4	0	0	0	; 
 	777	96	999999	0	0.0001	0	4	0	0	0	; 
 	778	78	999999	0	0.0001	0	4	0	0	0	; 
 	779	38	999999	0	0.0001	0	4	0	0	0	; 
 	779	79	999999	0	0.0001	0	4	0	0	0	; 
 	781	2	999999	0	0.0001	0	4	0	0	0	; 
 	782	38	999999	0	0.0001	0	4	0	0	0	; 
 	784	11	999999	0	0.0001	0	4	0	0	0	; 
 	785	48	999999	0	0.0001	0	4	0	0	0	; 
 	788	11	999999	0	0.0001	0	4	0	0	0	; 
 	789	48	999999	0	0.0001	0	4	0	0	0	; 
 	792	11	999999	0	0.0001	0	4	0	0	0	; 
 	794	43	999999	0	0.0001	0	4	0	0	0	; 
 	795	43	999999	0	0.0001	0	4	0	0	0	; 
 	796	40	999999	0	0.0001	0	4	0	0	0	; 
 	796	43	999999	0	0.0001	0	4	0	0	0	; 
 	800	40	999999	0	0.0001	0	4	0	0	0	; 
 	801	40	999999	0	0.0001	0	4	0	0	0	; 
 	804	19	999999	0	0.0001	0	4	0	0	0	; 
 	809	6	999999	0	0.0001	0	4	0	0	0	; 
 	817	1	999999	0	0.0001	0	4	0	0	0	; 
 	818	1	999999	0	0.0001	0	4	0	0	0	; 
 	821	1	999999	0	0.0001	0	4	0	0	0	; 
 	822	1	999999	0	0.0001	0	4	0	0	0	; 
 	826	26	999999	0	0.0001	0	4	0	0	0	; 
 	830	42	999999	0	0.0001	0	4	0	0	0	; 
 	835	97	999999	0	0.0001	0	4	0	0	0	; 
 	839	92	999999	0	0.0001	0	4	0	0	0	; 
 	844	46	999999	0	0.0001	0	4	0	0	0	; 
 	846	37	999999	0	0.0001	0	4	0	0	0	; 
 	846	45	999999	0	0.0001	0	4	0	0	0	; 
 	856	47	999999	0	0.0001	0	4	0	0	0	; 
 	857	47	999999	0	0.0001	0	4	0	0	0	; 
 	860	46	999999	0	0.0001	0	4	0	0	0	; 
 	861	46	999999	0	0.0001	0	4	0	0	0	; 
 	861	47	999999	0	0.0001	0	4	0	0	0	; 
 	863	46	999999	0	0.0001	0	4	0	0	0	; 
 	864	47	999999	0	0.0001	0	4	0	0	0	; 
 	868	18	999999	0	0.0001	0	4	0	0	0	; 
 	870	18	999999	0	0.0001	0	4	0	0	0	; 
 	875	23	999999	0	0.0001	0	4	0	0	0	; 
 	877	23	999999	0	0.0001	0	4	0	0	0	; 
 	878	23	999999	0	0.0001	0	4	0	0	0	; 
 	892	5	999999	0	0.0001	0	4	0	0	0	; 
 	893	5	999999	0	0.0001	0	4	0	0	0	; 
 	894	96	999999	0	0.0001	0	4	0	0	0	; 
 	897	40	999999	0	0.0001	0	4	0	0	0	; 
 	899	8	999999	0	0.0001	0	4	0	0	0	; 
 	900	8	999999	0	0.0001	0	4	0	0	0	; 
 	901	8	999999	0	0.0001	0	4	0	0	0	; 
 	902	9	999999	0	0.0001	0	4	0	0	0	; 
 	904	8	999999	0	0.0001	0	4	0	0	0	; 
 	912	42	999999	0	0.0001	0	4	0	0	0	; 
 	913	42	999999	0	0.0001	0	4	0	0	0	; 
 	915	42	999999	0	0.0001	0	4	0	0	0	; 
 	920	21	999999	0	0.0001	0	4	0	0	0	; 
 	922	21	999999	0	0.0001	0	4	0	0	0	; 
 	924	87	999999	0	0.0001	0	4	0	0	0	; 
 	925	87	999999	0	0.0001	0	4	0	0	0	; 
 	930	45	999999	0	0.0001	0	4	0	0	0	; 
 	934	45	999999	0	0.0001	0	4	0	0	0	; 
 	936	45	999999	0	0.0001	0	4	0	0	0	; 
 	938	22	999999	0	0.0001	0	4	0	0	0	; 
 	939	69	999999	0	0.0001	0	4	0	0	0	; 
 	941	68	999999	0	0.0001	0	4	0	0	0	; 
 	951	51	999999	0	0.0001	0	4	0	0	0	; 
 	953	30	999999	0	0.0001	0	4	0	0	0	; 
 	957	74	999999	0	0.0001	0	4	0	0	0	; 
 	959	80	999999	0	0.0001	0	4	0	0	0	; 
 	967	95	999999	0	0.0001	0	4	0	0	0	; 
 	974	13	999999	0	0.0001	0	4	0	0	0	; 
 	99	100	2400	1	0.333333	1	4	0	0	1	; 
 	100	99	2400	1	0.333333	1	4	0	0	1	; 
 	149	615	2400	13	0.333333	1	4	0	0	1	; 
 	165	155	2800	18	0.333333	1	4	0	0	1	; 
 	256	260	2800	14	0.333333	1	4	0	0	1	; 
 	280	627	2400	18	0.333333	1	4	0	0	1	; 
 	281	282	900	20	0.333333	1	4	0	0	1	; 
 	283	280	900	14	0.333333	1	4	0	0	1	; 
 	289	287	600	19	0.333333	1	4	0	0	1	; 
 	338	339	900	11	0.333333	1	4	0	0	1	; 
 	339	338	900	11	0.333333	1	4	0	0	1	; 
 	340	345	900	18	0.333333	1	4	0	0	1	; 
 	345	340	900	18	0.333333	1	4	0	0	1	; 
 	347	348	2400	16	0.333333	1	4	0	0	1	; 
 	349	350	900	19	0.333333	1	4	0	0	1	; 
 	350	349	900	19	0.333333	1	4	0	0	1	; 
 	353	360	900	18	0.333333	1	4	0	0	1	; 
 	354	971	2400	11	0.333333	1	4	0	0	1	; 
 	356	358	900	16	0.333333	1	4	0	0	1	; 
 	358	356	900	16	0.333333	1	4	0	0	1	; 
 	359	362	900	16	0.333333	1	4	0	0	1	; 
 	360	353	900	18	0.333333	1	4	0	0	1	; 
 	401	402	900	20	0.333333	1	4	0	0	1	; 
 	476	477	900	16	0.333333	1	4	0	0	1	; 
 	477	476	900	16	0.333333	1	4	0	0	1	; 
 	496	283	2400	18	0.333333	1	4	0	0	1	; 
 	522	956	900	15	0.333333	1	4	0	0	1	; 
 	530	942	2800	10	0.333333	1	4	0	0	1	; 
 	578	576	2400	13	0.333333	1	4	0	0	1	; 
 	580	579	2400	19	0.333333	1	4	0	0	1	; 
 	594	595	900	18	0.333333	1	4	0	0	1	; 
 	595	594	900	18	0.333333	1	4	0	0	1	; 
 	597	712	900	14	0.333333	1	4	0	0	1	; 
 	600	599	2400	19	0.333333	1	4	0	0	1	; 
 	628	629	2400	14	0.333333	1	4	0	0	1	; 
 	637	633	900	22	0.333333	1	4	0	0	1	; 
 	638	636	2400	12	0.333333	1	4	0	0	1	; 
 	646	654	900	7	0.333333	1	4	0	0	1	; 
 	677	687	2400	10	0.333333	1	4	0	0	1	; 
 	706	737	600	20	0.333333	1	4	0	0	1	; 
 	713	717	900	7	0.333333	1	4	0	0	1	; 
 	737	706	600	20	0.333333	1	4	0	0	1	; 
 	780	791	600	16	0.333333	1	4	0	0	1	; 
 	791	780	600	16	0.333333	1	4	0	0	1	; 
 	825	973	900	1	0.333333	1	4	0	0	1	; 
 	842	840	600	14	0.333333	1	4	0	0	1	; 
 	858	859	900	17	0.333333	1	4	0	0	1	; 
 	862	865	900	14	0.333333	1	4	0	0	1	; 
 	865	862	900	14	0.333333	1	4	0	0	1	; 
 	881	882	600	6	0.333333	1	4	0	0	1	; 
 	882	881	600	6	0.333333	1	4	0	0	1	; 
 	899	901	900	10	0.333333	1	4	0	0	1	; 
 	918	919	900	15	0.333333	1	4	0	0	1	; 
 	919	918	900	15	0.333333	1	4	0	0	1	; 
 	102	959	2400	24	0.666667	1	4	0	0	1	; 
 	109	106	900	25	0.666667	1	4	0	0	1	; 
 	110	111	900	32	0.666667	1	4	0	0	1	; 
 	111	114	2800	19	0.666667	1	4	0	0	1	; 
 	116	117	2400	28	0.666667	1	4	0	0	1	; 
 	118	123	2400	29	0.666667	1	4	0	0	1	; 
 	121	122	900	30	0.666667	1	4	0	0	1	; 
 	122	121	900	30	0.666667	1	4	0	0	1	; 
 	131	430	2800	18	0.666667	1	4	0	0	1	; 
 	138	286	2800	39	0.666667	1	4	0	0	1	; 
 	142	288	2800	23	0.666667	1	4	0	0	1	; 
 	155	156	2400	34	0.666667	1	4	0	0	1	; 
 	156	166	2800	17	0.666667	1	4	0	0	1	; 
 	166	165	2400	34	0.666667	1	4	0	0	1	; 
 	175	176	2800	34	0.666667	1	4	0	0	1	; 
 	178	179	2800	21	0.666667	1	4	0	0	1	; 
 	180	181	2800	21	0.666667	1	4	0	0	1	; 
 	182	175	2800	37	0.666667	1	4	0	0	1	; 
 	188	187	900	33	0.666667	1	4	0	0	1	; 
 	206	212	600	32	0.666667	1	4	0	0	1	; 
 	212	206	600	32	0.666667	1	4	0	0	1	; 
 	214	219	2800	33	0.666667	1	4	0	0	1	; 
 	217	216	2800	12	0.666667	1	4	0	0	1	; 
 	219	214	2800	33	0.666667	1	4	0	0	1	; 
 	225	238	2800	24	0.666667	1	4	0	0	1	; 
 	227	237	2400	18	0.666667	1	4	0	0	1	; 
 	228	225	900	23	0.666667	1	4	0	0	1	; 
 	234	228	2800	24	0.666667	1	4	0	0	1	; 
 	236	226	2400	18	0.666667	1	4	0	0	1	; 
 	258	261	2800	23	0.666667	1	4	0	0	1	; 
 	261	262	2800	16	0.666667	1	4	0	0	1	; 
 	269	270	900	24	0.666667	1	4	0	0	1	; 
 	270	269	900	24	0.666667	1	4	0	0	1	; 
 	273	272	2400	27	0.666667	1	4	0	0	1	; 
 	274	275	900	23	0.666667	1	4	0	0	1	; 
 	278	284	900	16	0.666667	1	4	0	0	1	; 
 	280	876	900	25	0.666667	1	4	0	0	1	; 
 	282	838	900	30	0.666667	1	4	0	0	1	; 
 	291	135	2800	22	0.666667	1	4	0	0	1	; 
 	307	308	900	26	0.666667	1	4	0	0	1	; 
 	325	318	2400	31	0.666667	1	4	0	0	1	; 
 	350	351	2400	24	0.666667	1	4	0	0	1	; 
 	362	278	2400	22	0.666667	1	4	0	0	1	; 
 	398	397	900	23	0.666667	1	4	0	0	1	; 
 	403	260	900	29	0.666667	1	4	0	0	1	; 
 	420	421	2400	32	0.666667	1	4	0	0	1	; 
 	423	424	900	27	0.666667	1	4	0	0	1	; 
 	429	130	2800	19	0.666667	1	4	0	0	1	; 
 	444	460	900	22	0.666667	1	4	0	0	1	; 
 	468	315	900	20	0.666667	1	4	0	0	1	; 
 	483	479	900	29	0.666667	1	4	0	0	1	; 
 	529	531	2800	27	0.666667	1	4	0	0	1	; 
 	531	529	2800	27	0.666667	1	4	0	0	1	; 
 	537	542	900	31	0.666667	1	4	0	0	1	; 
 	542	537	900	31	0.666667	1	4	0	0	1	; 
 	544	529	2800	44	0.666667	1	4	0	0	1	; 
 	544	532	2800	28	0.666667	1	4	0	0	1	; 
 	557	553	2400	22	0.666667	1	4	0	0	1	; 
 	571	575	2400	25	0.666667	1	4	0	0	1	; 
 	575	571	2400	25	0.666667	1	4	0	0	1	; 
 	576	577	900	24	0.666667	1	4	0	0	1	; 
 	577	578	900	25	0.666667	1	4	0	0	1	; 
 	579	582	2400	16	0.666667	1	4	0	0	1	; 
 	601	603	900	23	0.666667	1	4	0	0	1	; 
 	603	601	900	23	0.666667	1	4	0	0	1	; 
 	633	637	900	22	0.666667	1	4	0	0	1	; 
 	652	664	2400	32	0.666667	1	4	0	0	1	; 
 	687	726	2400	22	0.666667	1	4	0	0	1	; 
 	694	688	600	30	0.666667	1	4	0	0	1	; 
 	695	691	2800	33	0.666667	1	4	0	0	1	; 
 	744	739	900	32	0.666667	1	4	0	0	1	; 
 	759	760	600	32	0.666667	1	4	0	0	1	; 
 	760	759	600	32	0.666667	1	4	0	0	1	; 
 	772	773	2400	24	0.666667	1	4	0	0	1	; 
 	773	772	2400	24	0.666667	1	4	0	0	1	; 
 	783	564	600	18	0.666667	1	4	0	0	1	; 
 	795	797	2800	12	0.666667	1	4	0	0	1	; 
 	797	795	2800	12	0.666667	1	4	0	0	1	; 
 	806	802	2800	22	0.666667	1	4	0	0	1	; 
 	816	907	2400	37	0.666667	1	4	0	0	1	; 
 	847	567	2400	29	0.666667	1	4	0	0	1	; 
 	885	935	2400	32	0.666667	1	4	0	0	1	; 
 	888	889	900	23	0.666667	1	4	0	0	1	; 
 	895	896	900	17	0.666667	1	4	0	0	1	; 
 	907	816	2400	37	0.666667	1	4	0	0	1	; 
 	931	867	900	16	0.666667	1	4	0	0	1	; 
 	941	612	900	26	0.666667	1	4	0	0	1	; 
 	951	669	2800	22	0.666667	1	4	0	0	1	; 
 	106	109	900	25	1	1	4	0	0	1	; 
 	113	110	2800	20	1	1	4	0	0	1	; 
 	114	113	900	32	1	1	4	0	0	1	; 
 	125	126	600	34	1	1	4	0	0	1	; 
 	126	125	600	34	1	1	4	0	0	1	; 
 	143	138	2400	30	1	1	4	0	0	1	; 
 	147	163	2800	43	1	1	4	0	0	1	; 
 	155	162	2800	12	1	1	4	0	0	1	; 
 	159	161	600	35	1	1	4	0	0	1	; 
 	161	159	600	35	1	1	4	0	0	1	; 
 	168	157	2800	34	1	1	4	0	0	1	; 
 	173	172	900	33	1	1	4	0	0	1	; 
 	181	183	900	36	1	1	4	0	0	1	; 
 	183	180	900	37	1	1	4	0	0	1	; 
 	185	186	2800	25	1	1	4	0	0	1	; 
 	186	171	2800	33	1	1	4	0	0	1	; 
 	197	168	2800	32	1	1	4	0	0	1	; 
 	204	205	600	34	1	1	4	0	0	1	; 
 	205	204	600	34	1	1	4	0	0	1	; 
 	208	215	900	37	1	1	4	0	0	1	; 
 	210	218	900	37	1	1	4	0	0	1	; 
 	215	208	900	37	1	1	4	0	0	1	; 
 	218	210	900	37	1	1	4	0	0	1	; 
 	223	231	2400	30	1	1	4	0	0	1	; 
 	235	230	2800	46	1	1	4	0	0	1	; 
 	241	243	2800	48	1	1	4	0	0	1	; 
 	259	256	900	26	1	1	4	0	0	1	; 
 	272	273	2400	27	1	1	4	0	0	1	; 
 	284	359	2400	27	1	1	4	0	0	1	; 
 	287	289	600	19	1	1	4	0	0	1	; 
 	291	909	2800	43	1	1	4	0	0	1	; 
 	306	304	900	34	1	1	4	0	0	1	; 
 	336	337	900	39	1	1	4	0	0	1	; 
 	364	335	900	22	1	1	4	0	0	1	; 
 	402	401	900	20	1	1	4	0	0	1	; 
 	414	419	2400	37	1	1	4	0	0	1	; 
 	415	416	2800	44	1	1	4	0	0	1	; 
 	419	414	2400	37	1	1	4	0	0	1	; 
 	419	428	2400	37	1	1	4	0	0	1	; 
 	434	104	600	44	1	1	4	0	0	1	; 
 	454	870	900	38	1	1	4	0	0	1	; 
