Node	X	Y
1949	-97.848869	29.915845
1950	-97.83059	29.926522
1951	-97.880945	29.947856
1952	-97.882516	29.942481
1953	-97.877762	29.95831
1954	-97.877099	29.959461
1955	-97.880283	29.947617
1956	-97.844755	29.94602
1957	-97.836644	29.987605
1958	-97.850285	29.997898
1959	-97.842281	29.992531
1960	-97.846714	29.940408
1961	-97.82705	29.942311
1962	-97.837463	29.952679
1963	-97.83949	29.955021
1964	-97.849113	29.963873
1965	-97.80234	29.941387
1966	-97.808346	29.953695
1967	-97.798207	29.944065
1968	-97.896677	29.914969
1969	-97.891058	29.925772
1970	-97.895242	29.916378
1971	-97.892317	29.922265
1972	-97.88093	29.893323
1973	-97.859715	29.90875
1974	-97.878747	29.916639
1975	-97.876762	29.918328
1976	-97.895689	29.917495
1977	-97.899412	29.910342
1978	-97.895591	29.9187
1979	-97.879885	29.946666
1980	-97.864431	29.928819
1981	-97.856035	29.92182
1982	-97.905689	29.899395
1983	-97.904288	29.901008
1984	-97.905254	29.900499
1985	-97.902465	29.903743
1986	-97.899234	29.895047
1987	-97.889634	29.900391
1988	-97.90481	29.902267
1989	-97.906472	29.900165
1990	-97.904131	29.902384
1991	-97.900996	29.894185
1992	-97.904373	29.895378
1993	-97.902857	29.902694
1994	-97.900582	29.906661
1995	-97.900124	29.909831
1996	-97.900401	29.907766
1997	-97.888354	29.932
1998	-97.888748	29.932101
1999	-97.88714	29.93194
2000	-97.88172	29.942942
2001	-97.882564	29.943195
2002	-97.88247	29.944055
2003	-97.86222	29.926976
2004	-97.875762	29.967815
2005	-97.89606	29.969687
2006	-97.89222	29.980784
2007	-97.877025	29.988604
2008	-97.881341	29.98734
2009	-97.88974	29.980893
2010	-97.87655	29.991005
2011	-97.875004	29.998405
2012	-97.877251	29.955968
2013	-97.877361	29.960048
2014	-97.879345	29.961741
2015	-97.8736	29.977884
2016	-97.872529	29.983903
2017	-97.869032	29.980909
2018	-97.881134	29.989237
2019	-97.874175	29.98842
2020	-97.874473	29.979466
2021	-97.872966	29.984511
2022	-97.873979	29.976854
2023	-97.873281	29.984943
2024	-97.874173	29.978504
2025	-97.875758	29.995007
2026	-97.880581	29.993397
2027	-97.859024	29.98998
2028	-97.893847	29.97571
2029	-97.883102	29.991391
2030	-97.888739	29.990351
2031	-97.885996	29.98995
2032	-97.882908	29.989498
2033	-97.87511	29.964168
2034	-97.874544	29.968051
2035	-97.875366	29.967861
2036	-97.87637	29.962752
2037	-97.875565	29.96523
2038	-97.858385	29.971791
2039	-97.874605	29.973956
2040	-97.87508	29.973379
2041	-97.872733	29.999674
2042	-97.870195	29.994143
2043	-97.868018	29.999144
2044	-97.86942	29.99763
2045	-97.868179	29.999883
2046	-97.856041	30.004292
2047	-97.86852	29.999739
2048	-97.869521	29.998763
2049	-97.866759	30.003548
2050	-97.865053	30.005121
2051	-97.862153	30.009416
2052	-97.860204	30.012584
2053	-97.861302	30.013012
2054	-97.864561	30.007356
2055	-97.872226	29.988217
2056	-97.871805	29.988055
2057	-97.87533	29.988493
2058	-97.873158	29.992077
2059	-97.864224	30.005926
2060	-97.81764	29.934329
2061	-97.82357	29.968192
2062	-97.810699	29.95593
2063	-97.818273	29.971545
2064	-97.808745	29.976888
2065	-97.80845	29.989278
2066	-97.813678	29.993819
2067	-97.817677	29.984568
2068	-97.832749	29.961303
2069	-97.834605	29.99912
2070	-97.821896	30.000962
2071	-97.795661	29.965926
2072	-97.794449	29.964911
2073	-97.847014	30.0323
2074	-97.842152	30.041811
2075	-97.846357	30.032835
2076	-97.844714	30.035577
2077	-97.846154	30.035737
2078	-97.844468	30.056751
2079	-97.874335	30.079887
2080	-97.874376	30.085233
2081	-97.859417	30.057411
2082	-97.844172	30.057888
2083	-97.849017	30.085233
2084	-97.84389	30.071266
2085	-97.84427	30.038451
2086	-97.847181	30.032572
2087	-97.843567	30.040561
2088	-97.843981	30.078846
2089	-97.842408	30.081515
2090	-97.855312	30.072526
2091	-97.830648	30.087256
2092	-97.823356	30.07893
2093	-97.821978	30.08137
2094	-97.810744	30.070274
2095	-97.810998	30.094569
2096	-97.781297	30.084451
2097	-97.848656	30.086583
2098	-97.823239	30.081757
2099	-97.824447	30.079485
2100	-97.822475	30.08252
2101	-97.825784	30.076016
2102	-97.822216	30.082232
2103	-97.824566	30.077746
2104	-97.848376	30.092478
2105	-97.839895	30.141052
2106	-97.846645	30.140901
2107	-97.884639	30.042635
2108	-97.874437	30.049961
2109	-97.88916	30.02744
2110	-97.874967	30.027821
2111	-97.874957	30.034703
2112	-97.899698	30.019116
2113	-97.854719	30.021271
2114	-97.848174	30.029776
2115	-97.849023	30.029759
2116	-97.853646	30.02232
2117	-97.854123	30.022693
2118	-97.858252	30.01694
2119	-97.873629	30.068251
2120	-97.874942	30.104231
2121	-97.874553	30.092148
2122	-97.874777	30.097269
2123	-97.891498	30.095573
2124	-97.874813	30.114723
2125	-97.862555	30.124805
2126	-97.848911	30.100671
2127	-97.860949	30.100605
2128	-97.872072	30.117934
2129	-97.838751	30.048613
2130	-97.840432	30.044463
2131	-97.837808	30.04977
2132	-97.8244	30.030178
2133	-97.789988	30.024867
2134	-97.821052	30.058252
2135	-97.80319	30.046184
2136	-97.838021	30.0519
2137	-97.840771	30.046293
2138	-97.838215	30.050612
2139	-97.840289	30.046387
2140	-97.803453	30.058509
2141	-97.821368	30.071613
2142	-97.842572	30.039995
2143	-97.842069	30.04291
2144	-97.842901	30.041884
2145	-97.843692	30.066202
2146	-97.833704	30.058164
2147	-97.831705	30.062222
2148	-97.827419	30.070839
2149	-97.840129	30.057803
2150	-97.828798	30.07068
2151	-97.834637	30.07683
2152	-97.82572	30.077186
2153	-97.821221	30.065182
2154	-97.832814	30.062529
2155	-97.82791	30.07175
2156	-97.832455	30.062354
2157	-97.825589	30.075844
2158	-97.834413	30.057454
2159	-97.836082	30.057939
2160	-97.835362	30.076801
2161	-97.824359	30.077202
2162	-97.821442	30.077346
2163	-97.804117	30.06067
2164	-97.806658	30.070329
2165	-97.813585	30.094963
2166	-97.811285	30.099335
2167	-97.81269	30.098435
2168	-97.807884	30.108909
2169	-97.808283	30.112057
2170	-97.8089	30.108447
2171	-97.813399	30.09896
2172	-97.804675	30.118369
2173	-97.809274	30.109649
2174	-97.81391	30.099359
2175	-97.804835	30.114252
2176	-97.805531	30.112147
2177	-97.805049	30.115732
2178	-97.805905	30.117582
2179	-97.802155	30.142797
2180	-97.822986	30.140481
2181	-97.795296	30.112819
2182	-97.819233	30.088967
2183	-97.814901	30.097371
2184	-97.820047	30.086778
2185	-97.81455	30.095201
2186	-97.817877	30.088498
2187	-97.815648	30.095267
2188	-97.817858	30.08977
2189	-97.794342	30.094513
2190	-97.781725	30.100245
2191	-97.806761	30.109372
2192	-97.792339	30.112981
2193	-97.798256	30.130465
2194	-97.799486	30.129586
2195	-97.798363	30.136987
2196	-97.802268	30.126556
2197	-97.796223	30.138052
2198	-97.795207	30.138468
2199	-97.800342	30.129632
2200	-97.796009	30.13634
2201	-97.7951	30.141058
2202	-97.801787	30.125677
2203	-97.791399	30.136175
2204	-98.020961	30.290398
2205	-97.912924	30.187541
2206	-97.89988	30.182088
2207	-97.915917	30.203564
2208	-97.894051	30.218164
2209	-97.910849	30.234304
2210	-97.895393	30.230046
2211	-97.91381	30.275312
2212	-97.904212	30.28033
2213	-97.927441	30.307708
2214	-97.892772	30.307834
2215	-97.917446	30.289788
2216	-97.90037	30.181256
2217	-97.913792	30.186433
2218	-97.918388	30.201796
2219	-97.907067	30.260021
2220	-97.918722	30.251859
2221	-97.876244	30.282704
2222	-97.862617	30.2734
2223	-97.875022	30.284143
2224	-97.819556	30.277539
2225	-97.815575	30.27584
2226	-97.824162	30.283842
2227	-97.803384	30.276482
2228	-97.807103	30.279916
2229	-97.888867	30.262313
2230	-97.903719	30.386976
2231	-97.842637	30.281131
2232	-97.850778	30.269707
2233	-97.812513	30.274195
2234	-97.798176	30.272939
2235	-98.02279	30.215547
2236	-98.013609	30.196676
2237	-97.965435	30.179153
2238	-97.95054	30.228909
2239	-97.972777	30.208494
2240	-97.964775	30.215089
2241	-97.997346	30.196532
2242	-97.962868	30.217079
2243	-97.980853	30.233343
2244	-97.955777	30.221726
2245	-98.008778	30.153427
2246	-98.008567	30.167389
2247	-98.002331	30.178509
2248	-98.029824	30.194559
2249	-97.994535	30.153575
2250	-98.026025	30.23749
2251	-98.021496	30.24336
2252	-98.02376	30.217224
2253	-98.005382	30.234439
2254	-97.991675	30.232748
2255	-97.999975	30.231634
2256	-97.966104	30.180144
2257	-97.929221	30.174159
2258	-97.952457	30.161605
2259	-97.926918	30.189131
2260	-97.920828	30.197962
2261	-97.923225	30.194456
2262	-97.924096	30.193069
2263	-97.946665	30.225762
2264	-97.931553	30.230666
2265	-97.94163	30.241088
2266	-97.920292	30.240527
2267	-97.92715	30.246061
2268	-97.940784	30.241424
2269	-97.952875	30.223176
2270	-97.928424	30.231228
2271	-97.918139	30.238639
2272	-97.997469	30.303727
2273	-97.970205	30.306929
2274	-97.97799	30.315871
2275	-97.965369	30.309794
2276	-97.968559	30.334263
2277	-97.978713	30.357365
2278	-97.96117	30.354141
2279	-97.986207	30.354964
2280	-97.94502	30.308263
2281	-97.935671	30.304819
2282	-97.956127	30.307893
2283	-97.955313	30.32185
2284	-97.954035	30.359059
2285	-97.937119	30.391435
2286	-97.833034	30.153247
2287	-97.849577	30.183334
2288	-97.845121	30.190407
2289	-97.858899	30.210837
2290	-97.838342	30.218765
2291	-97.858555	30.21052
2292	-97.838693	30.217492
2293	-97.837208	30.202866
2294	-97.850213	30.214383
2295	-97.888666	30.208101
2296	-97.843778	30.219574
2297	-97.840227	30.232333
2298	-97.831071	30.227366
2299	-97.850943	30.248549
2300	-97.845201	30.245545
2301	-97.859566	30.169901
2302	-97.835481	30.176355
2303	-97.831757	30.211092
2304	-97.845643	30.21668
2305	-97.825433	30.211544
2306	-97.830107	30.213668
2307	-97.805362	30.218339
2308	-97.814537	30.213589
2309	-97.797393	30.215206
2310	-97.794039	30.213555
2311	-97.841448	30.223141
2312	-97.85483	30.224641
2313	-97.84074	30.233736
2314	-97.832664	30.23635
2315	-97.83963	30.236609
2316	-97.831908	30.237141
2317	-97.83963	30.237639
2318	-97.815059	30.206976
2319	-97.80447	30.208596
2320	-97.850916	30.213597
2321	-97.858604	30.204062
2322	-97.84541	30.206944
2323	-97.837139	30.23683
2324	-97.837182	30.237161
2325	-97.842302	30.23695
2326	-97.842259	30.236655
2327	-97.888236	30.174337
2328	-97.878955	30.180271
2329	-97.867275	30.199346
2330	-97.878449	30.180052
2331	-97.874961	30.185813
2332	-97.865671	30.199122
2333	-97.877747	30.200434
2334	-97.85482	30.175337
2335	-97.89058	30.190033
2336	-97.89214	30.188385
2337	-97.859768	30.157165
2338	-97.860619	30.16629
2339	-97.860279	30.165113
2340	-97.85882	30.193757
2341	-97.871973	30.199057
2342	-97.852364	30.198771
2343	-97.860569	30.207564
2344	-97.861604	30.20827
2345	-97.872676	30.220789
2346	-97.87927	30.23047
2347	-97.872836	30.227623
2348	-97.883117	30.243252
2349	-97.888438	30.247218
2350	-97.880658	30.240749
2351	-97.877965	30.236775
2352	-97.879527	30.243905
2353	-97.890434	30.25574
2354	-97.878275	30.242347
2355	-97.871023	30.2569
2356	-97.864037	30.245212
2357	-97.863216	30.244091
2358	-97.8914	30.240407
2359	-97.8836	30.236802
2360	-97.892219	30.221946
2361	-97.900652	30.236646
2362	-97.890584	30.238761
2363	-97.902225	30.260195
2364	-97.893795	30.256776
2365	-97.88907	30.257265
2366	-97.896549	30.25114
2367	-97.904199	30.257047
2368	-97.8624	30.216061
2369	-97.85766	30.220274
2370	-97.868584	30.225608
2371	-97.864518	30.229763
2372	-97.861267	30.227832
2373	-97.862833	30.222852
2374	-97.860449	30.227426
2375	-97.854532	30.236052
2376	-97.854813	30.23514
2377	-97.871649	30.223181
2378	-97.863618	30.223243
2379	-97.852537	30.217862
2380	-97.855347	30.223843
2381	-97.854334	30.218741
2382	-97.856936	30.273753
2383	-97.85779	30.251431
2384	-97.864878	30.254374
2385	-97.853226	30.249645
2386	-97.823559	30.173459
2387	-97.819921	30.179605
2388	-97.816884	30.173662
2389	-97.809477	30.173886
2390	-97.832375	30.176355
2391	-97.816079	30.185679
2392	-97.810546	30.185283
2393	-97.795686	30.179238
2394	-97.79517	30.180182
2395	-97.788699	30.182422
2396	-97.785005	30.172747
2397	-97.80716	30.199803
2398	-97.812608	30.191134
2399	-97.806668	30.202665
2400	-97.802237	30.180485
2401	-97.807529	30.180831
2402	-97.808159	30.178514
2403	-97.803448	30.177279
2404	-97.812793	30.202762
2405	-97.828925	30.18864
2406	-97.833872	30.176355
2407	-97.802057	30.1607
2408	-97.830006	30.164189
2409	-97.825103	30.169231
2410	-97.827104	30.187778
2411	-97.830519	30.194472
2412	-97.820203	30.199763
2413	-97.838303	30.201214
2414	-97.842094	30.195122
2415	-97.814837	30.191706
2416	-97.816427	30.197267
2417	-97.821196	30.195762
2418	-97.824843	30.189681
2419	-97.819117	30.198839
2420	-97.799273	30.172226
2421	-97.788279	30.166962
2422	-97.798642	30.173904
2423	-97.790784	30.174077
2424	-97.788333	30.163204
2425	-97.790981	30.155768
2426	-97.78959	30.162464
2427	-97.787129	30.166939
2428	-97.787557	30.160891
2429	-97.787985	30.162002
2430	-97.80677	30.173786
2431	-97.79141	30.157098
2432	-97.793656	30.149732
2433	-97.788798	30.156987
2434	-97.787076	30.165459
2435	-97.802486	30.185486
2436	-97.792438	30.183698
2437	-97.791851	30.198722
2438	-97.790057	30.192877
2439	-97.783017	30.194474
2440	-97.787501	30.19698
2441	-97.793366	30.199096
2442	-97.798499	30.200171
2443	-97.789132	30.194362
2444	-97.794017	30.207745
2445	-97.804482	30.202191
2446	-97.805942	30.199384
2447	-97.802201	30.198903
2448	-97.790227	30.189777
2449	-97.786171	30.182928
2450	-97.783996	30.191804
2451	-97.790013	30.180322
2452	-97.781832	30.183114
2453	-97.791199	30.204353
2454	-97.789122	30.21132
2455	-97.786904	30.210516
2456	-97.790864	30.198363
2457	-97.784275	30.202228
2458	-97.790072	30.205473
2459	-97.784479	30.209203
2460	-97.805243	30.222801
2461	-97.809223	30.22805
2462	-97.821453	30.233858
2463	-97.808305	30.23245
2464	-97.818097	30.232666
2465	-97.806939	30.231455
2466	-97.819349	30.238975
2467	-97.808808	30.244234
2468	-97.82839	30.240218
2469	-97.82134	30.238702
2470	-97.812264	30.257974
2471	-97.806739	30.218583
2472	-97.813629	30.215003
2473	-97.810437	30.23355
2474	-97.825435	30.236386
2475	-97.810455	30.233955
2476	-97.818327	30.233651
2477	-97.807022	30.244695
2478	-97.80612	30.24515
2479	-97.820834	30.237759
2480	-97.782109	30.243412
2481	-97.807716	30.245978
2482	-97.806316	30.249719
2483	-97.802314	30.251923
2484	-97.816613	30.263752
2485	-97.82717	30.218206
2486	-97.826613	30.233436
2487	-97.830077	30.227029
2488	-97.825502	30.232864
2489	-97.829883	30.23606
2490	-97.825605	30.235193
2491	-97.825746	30.236837
2492	-97.824203	30.236089
2493	-97.826329	30.219506
2494	-97.830177	30.236495
2495	-97.830217	30.236772
2496	-97.827504	30.231272
2497	-97.835212	30.222202
2498	-97.834969	30.221992
2499	-97.826983	30.231272
2500	-97.836259	30.219835
2501	-97.836875	30.220703
2502	-97.834436	30.217456
2503	-97.824848	30.23648
2504	-97.823722	30.237683
2505	-97.824175	30.234639
2506	-97.822684	30.236251
2507	-97.821308	30.237186
2508	-97.822571	30.237333
2509	-97.822005	30.237105
2510	-97.820512	30.234337
2511	-97.823091	30.23579
2512	-97.814364	30.260888
2513	-97.816797	30.263578
2514	-97.817979	30.266143
2515	-97.817588	30.2716
2516	-97.817882	30.271717
2517	-97.81834	30.267828
2518	-97.818023	30.265414
2519	-97.795323	30.218078
2520	-97.808527	30.227708
2521	-97.800515	30.232107
2522	-97.796057	30.233286
2523	-97.798636	30.232689
2524	-97.793702	30.235575
2525	-97.797025	30.23398
2526	-97.798816	30.23697
2527	-97.794725	30.232953
2528	-97.793757	30.220448
2529	-97.798451	30.222744
2530	-97.801013	30.229003
2531	-97.789878	30.230355
2532	-97.799201	30.223115
2533	-97.788003	30.230378
2534	-97.78654	30.229342
2535	-97.796031	30.234377
2536	-97.79778	30.235927
2537	-97.800213	30.232603
2538	-97.794501	30.235198
2539	-97.798214	30.233339
2540	-97.793235	30.232583
2541	-97.788557	30.229617
2542	-97.801512	30.228047
2543	-97.789269	30.228254
2544	-97.799467	30.229025
2545	-97.793822	30.230386
2546	-97.797975	30.230122
2547	-97.801713	30.217546
2548	-97.803685	30.225331
2549	-97.804014	30.231462
2550	-97.804853	30.231804
2551	-97.800718	30.232967
2552	-97.80632	30.232413
2553	-97.807216	30.232432
2554	-97.798967	30.238041
2555	-97.808476	30.232875
2556	-97.807964	30.233151
2557	-97.806884	30.232009
2558	-97.79928	30.237916
2559	-97.790699	30.225517
2560	-97.792052	30.236651
2561	-97.789945	30.237902
2562	-97.785525	30.233587
2563	-97.789249	30.230721
2564	-97.792418	30.232393
2565	-97.78352	30.236646
2566	-97.794596	30.233574
2567	-97.791055	30.23119
2568	-97.795234	30.233917
2569	-97.805347	30.260056
2570	-97.80888	30.261715
2571	-97.80054	30.256001
2572	-97.794047	30.260262
2573	-97.79617	30.258713
2574	-97.79324	30.260209
2575	-97.810167	30.260195
2576	-97.797666	30.258993
2577	-97.797651	30.272563
2578	-97.791447	30.270391
2579	-97.788804	30.263095
2580	-97.794025	30.260676
2581	-97.799849	30.25742
2582	-97.792218	30.26073
2583	-97.789257	30.262343
2584	-97.805797	30.266681
2585	-97.791986	30.262226
2586	-97.789245	30.263327
2587	-97.804075	30.24763
2588	-97.806613	30.251005
2589	-97.805827	30.252168
2590	-97.803706	30.255017
2591	-97.802677	30.258601
2592	-97.802627	30.250175
2593	-97.801443	30.253313
2594	-97.803534	30.255686
2595	-97.802043	30.256627
2596	-97.801035	30.272874
2597	-97.80014	30.274274
2598	-97.784927	30.252789
2599	-97.78723	30.264663
2600	-97.787056	30.26362
2601	-97.782899	30.266277
2602	-97.788165	30.264301
2603	-97.789885	30.263404
2604	-97.784744	30.264583
2605	-97.786332	30.265011
2606	-97.86919	30.289039
2607	-97.843429	30.303022
2608	-97.864691	30.33747
2609	-97.881847	30.341261
2610	-97.832265	30.35662
2611	-97.845181	30.394252
2612	-97.844551	30.398789
2613	-97.844822	30.309888
2614	-97.852347	30.313104
2615	-97.860451	30.370289
2616	-97.881033	30.312663
2617	-97.872294	30.316056
2618	-97.885542	30.331027
2619	-97.87288	30.322847
2620	-97.884445	30.377304
2621	-97.879879	30.377412
2622	-97.871525	30.382368
2623	-97.868841	30.394185
2624	-97.882163	30.389427
2625	-97.866069	30.394712
2626	-97.810687	30.283109
2627	-97.81519	30.298997
2628	-97.802389	30.298207
2629	-97.826522	30.314974
2630	-97.826156	30.309577
2631	-97.825211	30.316063
2632	-97.825762	30.309545
2633	-97.816305	30.321072
2634	-97.819354	30.290013
2635	-97.801552	30.310491
2636	-97.796794	30.308132
2637	-97.79433	30.313248
2638	-97.815584	30.322091
2639	-97.782053	30.305985
2640	-97.839075	30.300892
2641	-97.82877	30.295865
2642	-97.832888	30.283963
2643	-97.82808	30.293077
2644	-97.827853	30.298267
2645	-97.827438	30.295467
2646	-97.822481	30.29285
2647	-97.818977	30.299516
2648	-97.82844	30.293223
2649	-97.828157	30.297657
2650	-97.842091	30.281643
2651	-97.83342	30.284166
2652	-97.840649	30.304314
2653	-97.828309	30.290327
2654	-97.826976	30.287733
2655	-97.825485	30.305178
2656	-97.825413	30.30455
2657	-97.797985	30.292344
2658	-97.790063	30.289988
2659	-97.794835	30.304525
2660	-97.801329	30.290906
2661	-97.808305	30.281367
2662	-97.782574	30.291352
2663	-97.786596	30.303467
2664	-97.792957	30.316944
2665	-97.794192	30.321771
2666	-97.792225	30.333169
2667	-97.800471	30.332832
2668	-97.790419	30.328719
2669	-97.794141	30.323684
2670	-97.788907	30.331043
2671	-97.806284	30.335185
2672	-97.804247	30.334512
2673	-97.789923	30.331682
2674	-97.827727	30.379096
2675	-97.79694	30.365612
2676	-97.828657	30.364429
2677	-97.801644	30.369555
2678	-97.796726	30.377974
2679	-97.805007	30.37739
2680	-97.824323	30.387687
2681	-97.838754	30.392014
2682	-97.79047	30.359284
2683	-97.789691	30.366071
2684	-97.792073	30.35956
2685	-97.792832	30.356715
2686	-97.790418	30.363111
2687	-97.792341	30.356539
2688	-97.798527	30.385861
2689	-97.742644	30.021253
2690	-97.72796	30.009015
2691	-97.699893	30.024991
2692	-97.655379	30.091222
2693	-97.636677	30.099121
2694	-97.640916	30.126139
2695	-97.65021	30.110472
2696	-97.649334	30.112969
2697	-97.749232	29.994679
2698	-97.764403	29.97976
2699	-97.7375	30.061381
2700	-97.710553	30.063897
2701	-97.754532	30.079628
2702	-97.734261	30.089855
2703	-97.735104	30.080573
2704	-97.71432	30.088539
2705	-97.693648	30.09333
2706	-97.714933	30.120769
2707	-97.694721	30.112132
2708	-97.685891	30.069984
2709	-97.665963	30.081814
2710	-97.671268	30.08621
2711	-97.722686	30.108393
2712	-97.693484	30.089301
2713	-97.709943	30.128798
2714	-97.767823	30.032842
2715	-97.746917	30.024813
2716	-97.748151	30.076519
2717	-97.735035	30.074841
2718	-97.755827	30.046374
2719	-97.746461	30.058424
2720	-97.732168	30.066423
2721	-97.755922	30.100159
2722	-97.774975	30.126941
2723	-97.749035	30.111202
2724	-97.738208	30.106093
2725	-97.755881	30.133965
2726	-97.746603	30.114963
2727	-97.740532	30.123976
2728	-97.719341	30.113733
2729	-97.761764	30.093566
2730	-97.773374	30.138118
2731	-97.727371	30.100934
2732	-97.733256	30.135335
2733	-97.703773	30.058231
2734	-97.688502	30.027369
2735	-97.683197	30.098475
2736	-97.674058	30.106732
2737	-97.694848	30.115064
2738	-97.683977	30.12938
2739	-97.680223	30.135807
2740	-97.667553	30.121538
2741	-97.684563	30.097144
2742	-97.690349	30.119328
2743	-97.694471	30.106856
2744	-97.69566	30.129184
2745	-97.660082	30.095123
2746	-97.678447	30.138109
2747	-97.634975	30.120507
2748	-97.622726	30.109931
2749	-97.615924	30.141786
2750	-97.621771	30.132645
2751	-97.628491	30.104783
2752	-97.771166	30.274283
2753	-97.767623	30.279042
2754	-97.770504	30.2773
2755	-97.772898	30.278347
2756	-97.76678	30.275636
2757	-97.767164	30.278952
2758	-97.765354	30.275212
2759	-97.758443	30.279888
2760	-97.751107	30.276683
2761	-97.750506	30.277965
2762	-97.744172	30.27809
2763	-97.736099	30.277798
2764	-97.724252	30.278945
2765	-97.718872	30.279808
2766	-97.716191	30.277082
2767	-97.716795	30.280124
2768	-97.647323	30.190898
2769	-97.713907	30.280604
2770	-97.656039	30.283767
2771	-97.768537	30.278209
2772	-97.76984	30.276552
2773	-97.768257	30.280874
2774	-97.766402	30.28204
2775	-97.768748	30.277098
2776	-97.74592	30.278562
2777	-97.746279	30.277598
2778	-97.742615	30.277633
2779	-97.743195	30.276069
2780	-97.739643	30.276807
2781	-97.736773	30.276002
2782	-97.731664	30.278717
2783	-97.73278	30.277162
2784	-97.73074	30.278471
2785	-97.731733	30.275649
2786	-97.729157	30.279502
2787	-97.731662	30.273559
2788	-97.729494	30.280034
2789	-97.728161	30.278252
2790	-97.729499	30.274963
2791	-97.728054	30.28001
2792	-97.731	30.272944
2793	-97.727442	30.280392
2794	-97.720765	30.279509
2795	-97.72021	30.276829
2796	-97.70408	30.275982
2797	-97.701825	30.279486
2798	-97.699985	30.276636
2799	-97.69086	30.278268
2800	-97.695931	30.27744
2801	-97.686804	30.278712
2802	-97.688679	30.275847
2803	-97.653111	30.282652
2804	-97.648133	30.280765
2805	-97.653084	30.292329
2806	-97.648122	30.299934
2807	-97.646396	30.352318
2808	-97.656381	30.389402
2809	-97.648404	30.38679
2810	-97.638011	30.155885
2811	-97.649013	30.161242
2812	-97.64624	30.18045
2813	-97.65984	30.166537
2814	-97.641634	30.278334
2815	-97.636962	30.276595
2816	-97.630927	30.285972
2817	-97.609429	30.280296
2818	-97.59952	30.27574
2819	-97.574784	30.28876
2820	-97.5478	30.267849
2821	-97.653749	30.302651
2822	-97.654765	30.328642
2823	-97.652719	30.333212
2824	-97.65136	30.336064
2825	-97.658636	30.377272
2826	-97.739351	30.276726
2827	-97.738418	30.27895
2828	-97.741699	30.277378
2829	-97.740918	30.279511
2830	-97.735708	30.275694
2831	-97.734201	30.279407
2832	-97.656965	30.283954
2833	-97.659168	30.276671
2834	-97.662454	30.278136
2835	-97.673771	30.279302
2836	-97.680314	30.279751
2837	-97.680401	30.274242
2838	-97.684679	30.278018
2839	-97.657026	30.211935
2840	-97.639066	30.202928
2841	-97.719007	30.337559
2842	-97.64909	30.387485
2843	-97.644702	30.384563
2844	-97.652986	30.209457
2845	-97.653118	30.209191
2846	-97.657961	30.211133
2847	-97.7725	30.208625
2848	-97.768502	30.214937
2849	-97.720695	30.179253
2850	-97.703901	30.189539
2851	-97.745592	30.212605
2852	-97.736708	30.212424
2853	-97.716385	30.205211
2854	-97.712016	30.203097
2855	-97.774575	30.21781
2856	-97.759339	30.205546
2857	-97.754536	30.212804
2858	-97.756356	30.209693
2859	-97.753358	30.213221
2860	-97.756035	30.208861
2861	-97.752689	30.212735
2862	-97.754054	30.210491
2863	-97.7521	30.212319
2864	-97.752395	30.211787
2865	-97.74713	30.209953
2866	-97.740275	30.206682
2867	-97.735299	30.214518
2868	-97.723017	30.208496
2869	-97.712447	30.22924
2870	-97.714194	30.230142
2871	-97.716967	30.242277
2872	-97.712431	30.252756
2873	-97.718293	30.25478
2874	-97.710716	30.25639
2875	-97.717085	30.261275
2876	-97.709095	30.259778
2877	-97.716147	30.261683
2878	-97.712655	30.263203
2879	-97.714709	30.270125
2880	-97.712249	30.270516
2881	-97.728433	30.158589
2882	-97.700983	30.172365
2883	-97.721729	30.172286
2884	-97.710248	30.214782
2885	-97.719287	30.23855
2886	-97.711994	30.253619
2887	-97.718546	30.255881
2888	-97.715494	30.273736
2889	-97.712717	30.274602
2890	-97.715578	30.274147
2891	-97.748887	30.210789
2892	-97.744127	30.208545
2893	-97.745062	30.213391
2894	-97.766695	30.214327
2895	-97.765238	30.207615
2896	-97.769721	30.205739
2897	-97.733596	30.213517
2898	-97.717933	30.21865
2899	-97.701229	30.21391
2900	-97.712535	30.211305
2901	-97.711892	30.212359
2902	-97.665134	30.216178
2903	-97.714789	30.212026
2904	-97.709216	30.211582
2905	-97.709253	30.212058
2906	-97.714752	30.212438
2907	-97.698437	30.215163
2908	-97.661824	30.213843
2909	-97.662104	30.2136
2910	-97.73356	30.21491
2911	-97.717869	30.212168
2912	-97.717795	30.213182
2913	-97.70643	30.212153
2914	-97.70698	30.213072
2915	-97.698621	30.215511
2916	-97.676929	30.220985
2917	-97.773082	30.186796
2918	-97.769536	30.177514
2919	-97.768677	30.183475
2920	-97.759613	30.159699
2921	-97.745726	30.158249
2922	-97.756169	30.184813
2923	-97.768251	30.184613
2924	-97.741951	30.173972
2925	-97.774095	30.186753
2926	-97.744809	30.184933
2927	-97.741997	30.200126
2928	-97.74658	30.179624
2929	-97.751399	30.172862
2930	-97.743914	30.196782
2931	-97.751597	30.201675
2932	-97.749468	30.193563
2933	-97.744422	30.193815
2934	-97.751639	30.186709
2935	-97.745832	30.169612
2936	-97.752905	30.170586
2937	-97.750023	30.180834
2938	-97.75661	30.179624
2939	-97.76206	30.180521
2940	-97.769031	30.157315
2941	-97.769101	30.165894
2942	-97.769391	30.160402
2943	-97.768355	30.170108
2944	-97.776586	30.197649
2945	-97.767462	30.188966
2946	-97.76254	30.187447
2947	-97.768854	30.192625
